index,disease_name,description,Possible Steps,image_url
10,Corn : Northern Leaf Blight (कॉर्न: नॉर्दर्न लीफला ब्लाइट),"नॉर्दर्न कॉर्न लीफ ब्लाइट (एनसीएलबी) बुरशीच्या सेटोस्फेरिया टर्किकामुळे होते.लक्षणे सहसा खालच्या पानांवर प्रथम दिसतात.लीफचे घाव लांब (1 ते 6 इंच) आणि लंबवर्तुळाकार, राखाडी-हिरवे असतात परंतु नंतर फिकट गुलाबी राखाडी किंवा टॅन बनतात.ओलसर परिस्थितीत, गडद राखाडी बीजाणू तयार होतात, सामान्यत: खालच्या पानांच्या पृष्ठभागावर, ज्यामुळे जखमांना ""गलिच्छ"" राखाडी दिसतात.कठोरपणे ब्लड वनस्पतींवरील संपूर्ण पाने मरू शकतात, म्हणून वैयक्तिक जखम दृश्यमान नसतात.कानांच्या बाह्य भुसावर जखम होऊ शकतात, परंतु कर्नल संक्रमित होत नाहीत.बुरशीच्या प्रतिकारासाठी एचटी जनुक असलेल्या संकरांवर, जखम लहान आहेत, क्लोरोटिक आहेत आणि रेषात्मक रेषांमध्ये विकसित होऊ शकतात.हे जखम क्वचितच बीजाणू तयार करतात.",बुरशीनाशक अनुप्रयोगांमुळे उत्तर कॉर्न लीफचे नुकसान आणि संरक्षित उत्पन्न कमी झाले.संवेदनाक्षम कॉर्न हायब्रीड्समधील उत्पन्न कमी करण्यासाठी बुरशीनाशकाचे मूल्य जास्त होते.जर त्यांना रोगाच्या सुरूवातीस लागू केले गेले असेल तर बुरशीनाशक सर्वात प्रभावी होते.रोगाची सुरूवात वाढीच्या टप्प्यात भिन्न आहे आणि म्हणूनच बुरशीनाशक लागू करण्यासाठी सर्वोत्तम टप्पा आहे.,https://crop-protection-network.s3.amazonaws.com/articles/NLB-Daren-Mueller-02.jpg
11,Corn : Healthy (कॉर्न: निरोगी),"कॉर्न प्लांट्स रात्रीच्या वेळी दिवसाचे तापमान 75 ते 80 डिग्री फॅ आणि 65 ते 70 डिग्री फॅ पर्यंत पसंत करतात.माती सातत्याने ओलसर ठेवली पाहिजे, परंतु धडधडत नाही आणि त्यांना दर 6 महिन्यांनी फक्त खताची आवश्यकता असते.जरी ड्रॅकेना कमी प्रकाश परिस्थिती घेऊ शकतात, परंतु ते चमकदार परंतु अप्रत्यक्ष प्रकाशात ठेवतात तेव्हा ते चांगले काम करतात. एखाद्या वनस्पतीसाठी काही पिवळ्या पाने तयार करणे हे नैसर्गिक आहे, याबद्दल घाबरून जाण्यासारखे काहीच नाही. जर ते सर्व एकाच वेळी पिवळ्या पाने तयार करते, तर पाच किंवा सहा म्हणा, आपण जास्त पाणी असू शकता किंवा वनस्पती प्रकाशाच्या अभावामुळे ग्रस्त असू शकते.","कॉर्नचे अनेक आरोग्य फायदे आहेत.उच्च फायबर सामग्रीमुळे, ते पचनास मदत करू शकते.यात मौल्यवान बी जीवनसत्त्वे देखील आहेत, जी आपल्या संपूर्ण आरोग्यासाठी महत्त्वपूर्ण आहेत.कॉर्न आपल्या शरीरास जस्त, मॅग्नेशियम, तांबे, लोह आणि मॅंगनीज सारख्या आवश्यक खनिजांसह देखील प्रदान करते.",https://c8.alamy.com/comp/A85TR2/young-healthy-green-leaves-of-corn-maize-plant-in-pretty-unfolding-A85TR2.jpg
12,Grape : Black Rot (द्राक्षे: काळा रॉट),"द्राक्षे ब्लॅक रॉट हा एक बुरशीजन्य रोग आहे जो एस्कॉमीसेटस बुरशीमुळे, गिग्नार्डिया बिडवेली, जो गरम आणि दमट हवामानात द्राक्षाच्या वेलीवर हल्ला करतो.“द्राक्षे काळ्या सॉटचा उगम पूर्व उत्तर अमेरिकेत झाला, परंतु आता युरोप, दक्षिण अमेरिका आणि आशियाच्या काही भागात होतो.यामुळे उबदार, दमट हवामानात पीकांचे संपूर्ण नुकसान होऊ शकते, परंतु कोरडे उन्हाळ्याच्या प्रदेशात अक्षरशः अज्ञात आहे. ”हे नाव ब्लॅक फ्रिंजमधून येते जे पानांवर तपकिरी रंगाचे ठिपके वाढवते.हा रोग वनस्पतीच्या इतर भागांवरही हल्ला करतो, “वेलीचे सर्व हिरवे भाग: शूट, पाने आणि फळ देठ, टेंड्रिल्स आणि फळ.सर्वात हानिकारक परिणाम म्हणजे फळांवर ”",मॅनकोझेब बोनिड मॅनकोझेब फ्लो करण्यायोग्य बुरशीनाशक म्हणून उपलब्ध आहे.यात 37% मॅनकोझेब आहे आणि ब्लॅक रॉट नियंत्रित करण्यासाठी खूप प्रभावी असावे.नोव्हा (मायक्लोबुटॅनिल) इम्युनॉक्स फंगरिसाईडमध्ये उपलब्ध आहे.हे 1.55 % मायक्लोबुटॅनिल आहे आणि ब्लॅक रॉट नियंत्रित करण्यासाठी प्रभावी असावे.,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Guignardia_bidwellii_08.jpg/330px-Guignardia_bidwellii_08.jpg
13,Grape : Esca | Black Measles (द्राक्षे: एस्का |काळा गोवर),"ग्रॅपीव्हिन गोवर, ज्याला एस्का, ब्लॅक गोवर किंवा स्पॅनिश गोवर देखील म्हणतात, द्राक्ष उत्पादकांना त्याच्या लक्षणांच्या गुप्त अभिव्यक्तीसह आणि बर्‍याच काळासाठी ओळखण्यायोग्य कारक जीव (एस) कमतरता आहे.‘गोवर’ हे नाव फळांवर सापडलेल्या वरवरच्या स्पॉट्सचा संदर्भ देते (चित्र 1).हंगामात, स्पॉट्स त्वचेच्या पृष्ठभागावर एकत्र येऊ शकतात, ज्यामुळे बेरी दिसू लागतात.फळांच्या सेटमध्ये आणि कापणीच्या काही दिवसांपूर्वी स्पॉटिंग कधीही विकसित होऊ शकते.फळांच्या सेटवर प्रभावित बेरी परिपक्व होऊ शकत नाहीत आणि ती सरकतात आणि कोरडे होतील.स्पॉटिंग व्यतिरिक्त, हंगामात नंतर प्रभावित झालेल्या फळांना एक अ‍ॅक्रिड चव देखील असेल. वर्षानुवर्षे संक्रमण तीव्र होते तेव्हा लीफची लक्षणे ‘वाघाच्या पट्ट्या’ पॅटर्न (अंजीर 2-तळाशी लीफ) द्वारे दर्शविली जातात.सौम्य संक्रमणामुळे पानांची लक्षणे (अंजीर. 2-अपर लीफ) तयार होऊ शकतात जी इतर रोग किंवा पौष्टिक कमतरतेमुळे गोंधळात पडतात.पांढर्‍या वाणांनी क्लोरोसिसचे क्षेत्र नेक्रोसिस नंतर दर्शविले जाईल, तर लाल वाणांमध्ये लाल भागात नेक्रोसिसचे वैशिष्ट्य आहे.वसंत spring तुच्या सुरुवातीच्या लक्षणांमध्ये शूट टीप डायबॅक, लीफ डिस्कोलोरेशन आणि गंभीर प्रकरणांमध्ये संपूर्ण डीफोलिएशन समाविष्ट आहे.","आजपर्यंत या रोगावर नियंत्रण ठेवण्यासाठी कोणतीही प्रभावी पद्धत नाही.संक्रमित बेरी, पाने आणि खोड काढा आणि त्यांचा नाश करा.जखमेच्या सीलंट (ry क्रेलिक पेंटमध्ये 5% बोरिक acid सिड) किंवा आवश्यक तेल किंवा योग्य बुरशीनाशकांचा वापर करून बुरशीजन्य संसर्ग कमी करण्यासाठी छाटणीच्या जखमांचे संरक्षण करा.",https://www.researchgate.net/profile/Laura-Mugnai/publication/43161073/figure/fig1/AS:340404659605512@1458170203496/Symptoms-associated-with-esca-of-grapevine-chlorosis-and-necrosis-on-the-leaves-showing_Q320.jpg
14,Grape : Leaf Blight | Isariopsis Leaf Spot (द्राक्षे: लीफ ब्लाइट |इसॅरिओपिसिस लीफ स्पॉट),"बुरशीचे एक बंधनकारक रोगजनक आहे जे द्राक्षांच्या वेलीच्या सर्व हिरव्या भागावर हल्ला करू शकते.
या रोगाची लक्षणे वारंवार पावडर बुरशीच्या लोकांशी गोंधळात पडतात.संक्रमित पाने फिकट गुलाबी पिवळ्या-हिरव्या जखमांचा विकास करतात जे हळूहळू तपकिरी होतात.कठोरपणे संक्रमित पाने बर्‍याचदा अकाली पडतात. निर्धारित पेटीओल्स, टेंड्रिल्स आणि शूट्स बर्‍याचदा कर्ल करतात, मेंढपाळाचा बदमाश विकसित करतात आणि अखेरीस तपकिरी होतात आणि मरतात.
तरुण बेरी संसर्गास अतिसंवेदनशील असतात आणि बहुतेकदा बुरशीच्या पांढर्‍या फळ देणार्‍या रचनांनी झाकलेले असतात.पांढर्‍या लागवडीच्या संक्रमित जुन्या बेरी कंटाळवाणा राखाडी-हिरव्या होऊ शकतात, तर काळ्या लागवडीतील गुलाबी लाल रंगतात.","इनोकुलमची पातळी कमी करण्यासाठी सुप्त फवारण्या लागू करा.
ते कापून टाका.
ती छत उघडा.
आपले बचाव करू नका.
लवकर स्काऊट, स्काऊट बर्‍याचदा.
संरक्षक आणि प्रणालीगत बुरशीनाशक वापरा.
बुरशीनाशक प्रतिकार विचारात घ्या.
हवामान पहा.",https://www.goodfruit.com/wp-content/uploads/Black-rot-lesions-on-leaves-indicate-potential-for-fruit-infection-1-feat2.jpg
15,Grape : Healthy (द्राक्षे: निरोगी),फक्त रूट झोनवर पाणी लावा.द्राक्षाची पाने ओले होण्यापासून टाळा कारण यामुळे बर्‍याच द्राक्षाच्या आजारांना प्रोत्साहन मिळते.हिवाळ्याच्या तयारीसाठी वनस्पतींना त्याच्या छडीला कडक करण्यास प्रोत्साहित करण्यासाठी गडी बाद होण्याचा क्रम मध्ये वॉटरिंग यंग वेली कमी करा.जुन्या द्राक्षांचा वेल वालुकामय किंवा इतर चांगल्या निचरा झालेल्या मातीवर असल्याशिवाय क्वचितच पाण्याची आवश्यकता असते.,"पोषक घटकांनी भरलेले, विशेषत: जीवनसत्त्वे सी आणि के.
उच्च अँटिऑक्सिडेंट सामग्री तीव्र रोगांना प्रतिबंधित करू शकते.
वनस्पती संयुगे विशिष्ट प्रकारच्या कर्करोगापासून संरक्षण करू शकतात.
विविध प्रभावी मार्गांनी हृदयाच्या आरोग्यासाठी फायदेशीर.
रक्तातील साखरेची पातळी कमी होऊ शकते आणि मधुमेहापासून बचाव करू शकतो.",https://images.indianexpress.com/2021/02/grapes-1200.jpg
16,Orange : Haunglongbing | Citrus Greening (केशरी: हंग्लॉन्गिंग |लिंबूवर्गीय ग्रीनिंग),"लिंबूवर्गीय ग्रीनिंग रोग हा वेक्टर-ट्रान्समिटेड रोगजनकांमुळे लिंबूवर्गीयांचा एक रोग आहे.एचएलबी रक्तवाहिन्या आणि जवळच्या ऊतकांच्या पिवळसरपणाच्या सामान्य लक्षणांमुळे ओळखले जाते;त्यानंतर संपूर्ण पानांचे स्प्लॉटी चिखल, अकाली डिफोलिएशन, डहाळ्याचे डायबॅक, फीडर रूटलेट्स आणि बाजूकडील मुळांचा क्षय आणि जोमात घट, शेवटी संपूर्ण वनस्पतीचा मृत्यू.प्रभावित झाडांनी वाढ केली आहे, एकाधिक ऑफ-हंगामातील फुले घाला (त्यापैकी बहुतेक पडतात) आणि जाड, फिकट गुलाबी रंगाची साल असलेले लहान, अनियमित आकाराचे फळ तयार करतात जे तळाशी हिरवे राहते आणि खूप कडू चव देते.पौष्टिक कमतरतेसाठी सामान्य लक्षणे बर्‍याचदा चुकीची असू शकतात;तथापि, पौष्टिक कमतरतेमधील भिन्न घटक म्हणजे सममितीचा नमुना.पौष्टिक कमतरता पानांच्या शिराच्या मार्जिनच्या बाजूने सममितीय असतात, तर एचएलबीमध्ये शिराभोवती असममित पिवळसर असतो.एचएलबीचे सर्वात लक्षणीय लक्षण म्हणजे हिरवेगार आणि फळांचे स्टंटिंग, विशेषत: पिकल्यानंतर","लिंबूवर्गीय ग्रीनिंग रोगाचा प्रसार रोखण्याचा एकमेव मार्ग म्हणजे एसीपी (एशियन लिंबूवर्गीय सायल्सिलिड) नियंत्रित करणे.लिंबूवर्गीय एक लोकप्रिय आणि व्यापकपणे लागवड बागांचे झाड असल्याने घरमालक या महत्त्वपूर्ण लढाईच्या अग्रभागी आहेत. कडुनिंबाच्या तेलाच्या कीटकनाशकासह लिंबाच्या झाडाची पाने, पाने.आपल्याला प्रादुर्भावाच्या व्याप्तीवर अवलंबून 10-14 दिवसात पुनरावृत्ती करण्याची आवश्यकता असू शकते.द्रव तांबे बुरशीनाशकासह साचा वाढीचा उपचार करून पाठपुरावा करा.",https://www.universityofcalifornia.edu/sites/default/files/CitrusGreening.jpg
17,Peach : Bacterial Spot (पीच: बॅक्टेरियाचे ठिकाण),"बॅक्टेरियाचा स्पॉट हा पीच, अमृत, जर्दाळू आणि झेंथोमोनस कॅम्पेस्ट्रिस पीव्हीमुळे उद्भवलेल्या प्लम्सचा एक महत्त्वाचा रोग आहे.pruni.या रोगाच्या लक्षणांमध्ये फळांचे स्पॉट्स, लीफ डाग आणि डहाळलेल्या कॅन्कर्सचा समावेश आहे.फळांच्या लक्षणांमध्ये पिटींग, क्रॅकिंग, गमिंग आणि वॉटरसोकेड टिशू यांचा समावेश आहे, ज्यामुळे फळ तपकिरी सड, राइझोपस आणि इतर बुरशीजन्य संसर्गास अधिक संवेदनशील होऊ शकते.गंभीर पानांच्या स्पॉट इन्फेक्शनमुळे लवकर डिफोलिएशन होऊ शकते.गंभीर डिफोलिएशनमुळे फळांचा आकार कमी होऊ शकतो आणि सनबर्न आणि फळांचा क्रॅक होऊ शकतो.लवकर डिफोलिएटेड झाडे जोम आणि हिवाळ्यातील कठोरपणामध्ये कमी होतात.","बॅक्टेरियाच्या जागेची फळांची लक्षणे पीच स्कॅबमुळे गोंधळात पडू शकतात, फंगस क्लेडोस्पोरियम कार्पोफिलियममुळे उद्भवू शकतात, तथापि स्कॅब स्पॉट्स अधिक परिपत्रक आहेत, एक गडद तपकिरी/हिरव्यागार, अस्पष्ट देखावा आहे आणि फळांच्या पृष्ठभागावर खड्डा नाही, जरी त्वचा क्रॅकिंग होऊ शकते.स्कॅबमुळे पानांची लक्षणे उद्भवत नाहीत परंतु डहाळ्यांवर डाग येऊ शकतात.बॅक्टेरियाच्या जागेचे प्रारंभिक फळ स्पॉट्स वरवरचे असू शकतात परंतु क्रेटरमध्ये विकसित होतात.",https://www.gardeningknowhow.com/wp-content/uploads/2016/07/bacterial-spot-peach.jpg
18,Peach : Healthy (पीच: निरोगी),"यूएसडीए झोनमध्ये पीचची झाडे 5 ते 8 किंवा 9 मध्ये वाढतात आणि ते बौना किंवा मानक आकारात उपलब्ध आहेत, ज्यामुळे त्यांना परसातील फळबागांसाठी एक उत्तम निवड आहे. बहुतेक अलंकार नसल्यास, पीचच्या झाडांना नियमित छाटणी करणे, सुपीक करणे आणि निरोगी आणि उत्पादक राहण्यासाठी फवारणी करणे आवश्यक आहे.पाणी आणि पोषक तत्वांसाठी स्पर्धा करणारे गवत आणि तण आणि आपल्या झाडाभोवती असलेले मैदान उदारपणे गवत आणि तणात ठेवा.","पोषक आणि अँटीऑक्सिडेंट्ससह पॅक केलेले.
पचनस मदत करू शकते.
हृदयाचे आरोग्य सुधारू शकते.
आपल्या त्वचेचे रक्षण करू शकते.
विशिष्ट प्रकारचे कर्करोग रोखू शकते.
Ler लर्जीची लक्षणे कमी करू शकतात.
आपल्या आहारात मोठ्या प्रमाणात उपलब्ध आणि जोडणे सोपे आहे.",https://www.tasteofhome.com/wp-content/uploads/2019/06/peaches-shutterstock_297863489-1.jpg
19,Pepper bell : Bacterial Spot (मिरपूड बेल: बॅक्टेरियाचा स्पॉट),"जुन्या पानांच्या खालच्या पृष्ठभागावर लहान, मुरुम आणि वरच्या पानांच्या पृष्ठभागावर लहान पाण्याचे भिजलेले डाग म्हणून दिसणारे पानांचे डाग हे बॅक्टेरियाच्या जागेचे लक्षण आहेत.मेरीलँडमधील हा एक मिरपूड रोग आहे.हे अधूनमधून टोमॅटोवर हल्ला करते.अखेरीस, स्पॉट्स गडद सीमांसह टॅन सेंटरमध्ये राखाडी विकसित करतात.उबदार, दमट हवामान दरम्यान घाव वाढतात.पाने नंतर पिवळ्या, नंतर तपकिरी आणि ड्रॉप होऊ शकतात.स्टेम्सवरही जखम विकसित होऊ शकतात.फळांमध्ये लहान, उंचावलेल्या खडबडीत स्पॉट्स विकसित होतात ज्यामुळे खाण्याच्या गुणवत्तेवर परिणाम होत नाही.गंभीर संक्रमित पाने मिरपूडच्या सनस्कल्डचा परिणाम कमी होतील.बॅक्टेरियाच्या पानांचे स्पॉट पाऊस पडून ओले, संक्रमित वनस्पतींसह काम करून पसरते.हा रोग ओल्या हवामानात झाडे विकृत करू शकतो.गरम, कोरडे हवामान या रोगाचा प्रसार कमी करते.हा आजार बियाणे किंवा प्रत्यारोपणात येऊ शकतो आणि पिकाच्या अवशेष आणि मातीमध्ये ओव्हरविंटर करू शकतो.","प्रतिरोधक वाण निवडा
रोग-मुक्त बियाणे आणि प्रत्यारोपण खरेदी करा.
10% क्लोरीन ब्लीच सोल्यूशन (1 भाग ब्लीच; 9 भागांचे पाणी) मध्ये 2 मिनिटे भिजवून बियाणे उपचार करा.बियाणे पूर्णपणे स्वच्छ धुवा आणि लागवड करण्यापूर्वी त्यांना कोरडे करा.
पेंढा किंवा गवत क्लिपिंग्जने झाकलेल्या वृत्तपत्रासारख्या जाड सेंद्रिय सामग्रीसह खोलवर गवताची झाडे.
ओव्हरहेड वॉटरिंग टाळा.
हंगामाच्या शेवटी वाईटरित्या संक्रमित वनस्पतींचे भाग आणि सर्व मोडतोड काढा आणि टाकून द्या.
संसर्गाचा प्रसार कमी करण्यासाठी निश्चित तांबे (सेंद्रिय बुरशीनाशक) सह दर 10-14 दिवसांनी फवारणी करा.
जर संक्रमण गंभीर असेल तर मिरपूड वेगवेगळ्या ठिकाणी फिरवा आणि लागवड करण्यापूर्वी काळा प्लास्टिक गवत किंवा काळ्या लँडस्केप फॅब्रिकने माती झाकून ठेवा.",https://extension.umd.edu/sites/default/files/_images/programs/grow_it_eat_it/diseases/BacterialLeafSpot/bacterial_leaf_spot_pepper_plant_l.jpg
20,Pepper bell : Healthy (मिरपूड बेल: निरोगी),"बेल मिरपूड चांगले पाणी ठेवा, परंतु कधीही मातीची धूसर सोडू नका.सुमारे 6 इंच खोल माती ते ओलसर माती, नंतर त्यास किंचित कोरडे होऊ द्या.फळांच्या सेट दरम्यान पाणी देणे विशेषतः महत्वाचे आहे, जेव्हा लहान मिरपूड फुलांचे ठिकाण घेतात आणि घंटा परिपक्व होते.सुसंगत ओलावा मिरपूड टणक आणि निरोगी ठेवण्यास मदत करते.","लाल, केशरी आणि पिवळ्या घंटा मिरपूड मोठ्या आरोग्याच्या फायद्यांनी भरलेले आहेत - ते जीवनसत्त्वे भरलेले आहेत आणि कॅलरीमध्ये कमी आहेत!ते व्हिटॅमिन ए, व्हिटॅमिन सी आणि पोटॅशियमचे उत्कृष्ट स्त्रोत आहेत.बेल मिरचीमध्ये फायबर, फोलेट आणि लोहाचा निरोगी डोस देखील असतो.",https://www.healthbenefitstimes.com/9/gallery/bell-peppers/Bell-pepper-leaves.jpg
21,Potato : Early Blight (बटाटा: लवकर ब्लाइट),"बर्‍याच उत्पादन क्षेत्रात, लवकर ब्लाइट दरवर्षी काही प्रमाणात होतो.पाऊस, दव किंवा सिंचनापासून पर्णासंबंधी ओलेपणाच्या वारंवारतेवर लवकर अनलिटची तीव्रता अवलंबून असते;पर्णसंभाराची पौष्टिक स्थिती;आणि लागवड करणारी संवेदनशीलता. लवकर ब्लाइटची पहिली लक्षणे लहान, परिपत्रक किंवा अनियमित, जुन्या (खालच्या) पानांवर काळ्या डाग ते गडद-तपकिरी म्हणून दिसतात.हे स्पॉट्स व्यास 3/8 इंच पर्यंत वाढवतात आणि हळूहळू कोनीय-आकाराचे होऊ शकतात. तरुण, पूर्णपणे विस्तारित पानांवरील इनिशियल जखम तपकिरी स्पॉट जखमांसह गोंधळात पडू शकतात.हे पहिले जखम संसर्गानंतर सुमारे दोन ते तीन दिवसांनंतर दिसतात, तीन ते पाच दिवसांनंतर या जखमांच्या पृष्ठभागावर पुढील स्पोरुलेशनसह.",सुरुवातीच्या अनुषंगाने उपचारांमध्ये बटाटा वाण लावून प्रतिबंधाचा समावेश आहे जो रोगास प्रतिरोधक आहे;उशीरा परिपक्वता लवकर परिपक्व वाणांपेक्षा अधिक प्रतिरोधक असतात.ओव्हरहेड सिंचन टाळा आणि वनस्पतींमध्ये पर्णसंभार शक्य तितक्या लवकर कोरडे होऊ देण्यास अनुमती द्या.,https://www.ag.ndsu.edu/publications/crops/early-blight-in-potato/figure-1-opt.jpeg/@@images/468990cc-77a9-4e29-8779-0eb3e94e0407.jpeg
22,Potato : Late Blight (बटाटा: उशीरा ब्लाइट),"प्राथमिक होस्ट बटाटा आहे, परंतु पी. इन्फेस्टन्स टोमॅटो, पेटूनियास आणि केसाळ नाईटशेडसह इतर सोलानेसियस वनस्पतींना संक्रमित करू शकतात, जे बटाट्याच्या इनोकुलमचे स्रोत म्हणून कार्य करू शकतात. शेतात उशीरा ब्लाइटची पहिली लक्षणे लहान, हलकी ते गडद हिरव्या, अनियमित-आकाराच्या पाण्याच्या-भिजलेल्या स्पॉट्स आहेत.हे जखम सहसा खालच्या पानांवर प्रथम दिसतात.लीफच्या टिप्स किंवा कडा जवळच जखम विकसित होण्यास सुरवात होते, जिथे दव सर्वात लांब ठेवली जाते. थंड, ओलसर हवामान, हे जखम मोठ्या, गडद तपकिरी किंवा काळ्या जखमांमध्ये वेगाने वाढतात, बहुतेकदा वंगण दिसतात.लीफचे घाव देखील वारंवार पिवळ्या क्लोरोटिक हॅलोने वेढलेले असतात","गंभीर उशीरा ब्लाइट प्रभावीपणे मॅन्कोझेबच्या प्रोफेलेक्टिक स्प्रेसह 0.25% वर प्रभावीपणे व्यवस्थापित केले जाऊ शकते, त्यानंतर सिमोक्सॅनिल+मॅनकोझेब किंवा डायमेथोमॉर्फ+मॅनकोझेब रोगाच्या प्रारंभाच्या वेळी 0.3% आणि पश्चिम बेंगालिसाईड्सच्या 0.25% वर मॅनकोझबचा एक स्प्रे.",https://www.ag.ndsu.edu/publications/crops/late-blight-in-potato/figure-2-opt.jpeg/@@images/dfe1e0b4-08d4-404a-8e66-474de72b1e91.jpeg
23,Potato : Healthy (बटाटा: निरोगी),"बर्‍याच बटाट्यांना विकसित होण्यासाठी सुसंगत आर्द्रता पातळीची आवश्यकता असते, म्हणून कंद स्थापित करताना दररोज नियमितपणे पाणी.जेव्हा आपण बटाटा झाडे पाणी करता तेव्हा ते सुमारे 8-10 इंचाच्या भू-स्तरावर पोहोचले पाहिजे.गरम किंवा उबदार asons तूंमध्ये माती त्वरीत कोरडे झाल्यामुळे बटाट्याच्या वनस्पती दिवसातून दोनदा मोठ्या प्रमाणात पाणी घालतात.","पोषक तत्वांनी भरलेले.पिंटरेस्ट वर सामायिक करा.
अँटिऑक्सिडेंट्स असू शकतात.बटाटे फ्लेव्होनॉइड्स, कॅरोटीनोइड्स आणि फिनोलिक ids सिडस् (4) सारख्या संयुगे समृद्ध असतात.
रक्तातील साखर नियंत्रण सुधारू शकते.
पाचक आरोग्य सुधारू शकते.
नैसर्गिकरित्या ग्लूटेन-मुक्त.
आश्चर्यकारकपणे भरणे.
अत्यंत अष्टपैलू.",https://www.garden.eco/wp-content/uploads/2018/06/can-you-eat-potato-leaves.jpg
24,Raspberry : Healthy (रास्पबेरी: निरोगी),वसंत from तु पासून कापणीनंतर दर आठवड्याला एक इंच पाणी.नियमितपणे पाणी पिण्याची तीव्रता कमी भिजण्यापेक्षा चांगली असते.आपल्या रास्पबेरीच्या झुडुपे पंक्तींपासून चांगले वाढणार्‍या कोणत्याही “शोकर” किंवा छावांना खोदून नीटनेटके ठेवा;जर आपण त्यांना खोदले नाही तर ते पोषक आहार घेतील आणि पुढच्या वर्षी आपल्याकडे कमी बेरी असतील.,"ते पोटॅशियम प्रदान करतात, हृदयाच्या कार्यासाठी आवश्यक आहेत आणि रक्तदाब कमी करण्यासाठी सिद्ध करतात.रास्पबेरीमधील ओमेगा -3 फॅटी ids सिडस् स्ट्रोक आणि हृदयरोग रोखण्यास मदत करू शकतात.त्यामध्ये मॅंगनीज नावाचे एक खनिज देखील आहे, जे निरोगी हाडे आणि त्वचेसाठी आवश्यक आहे आणि रक्तातील साखरेचे नियमन करण्यास मदत करते.",https://www.gardeningknowhow.com/wp-content/uploads/2009/04/raspberry.jpg
25,Soybean : Healthy (सोयाबीन: निरोगी),सोयाबीन मातीमधून ढकलल्याशिवाय बेड्स समान रीतीने ओलसर ठेवा.फुलांच्या आणि शेंगाच्या निर्मिती दरम्यान नियमितपणे पाणी.ओव्हरहेड वॉटरिंग टाळा ज्यामुळे फुले आणि शेंगा पडू शकतात.मातीच्या ओलावाचे संवर्धन करण्यासाठी माती 60 ° फॅ (16 डिग्री सेल्सियस) पेक्षा जास्त गरम होते तेव्हा तणाचा वापर ओले गवत.,"फायबर मध्ये उच्च
प्रथिने जास्त
संतृप्त चरबी कमी
कोलेस्ट्रॉल मुक्त
दुग्धशर्करा मुक्त
ओमेगा -3 फॅटी ids सिडचा एक चांगला स्रोत
अँटिऑक्सिडेंट्सचा स्रोत
फायटोस्ट्रोजेनमध्ये उच्च.",https://upload.wikimedia.org/wikipedia/commons/a/ac/Soybean_leaves.jpg
26,Squash : Powdery Mildew (स्क्वॅश: पावडर बुरशी),"दोन्ही वरच्या आणि खालच्या पानांच्या पृष्ठभागावर पांढरे पावडर स्पॉट्स तयार होऊ शकतात आणि द्रुतगतीने मोठ्या ब्लॉचमध्ये विस्तारू शकतात.
पावडर बुरशीमुळे वनस्पती कमकुवत होते आणि फळ अकाली पिकते.संक्रमित वनस्पतींवर कमी आणि लहान फळ वाढतात.
उबदार, कोरड्या परिस्थितीत, नवीन बीजाणू तयार होतात आणि सहजपणे रोग पसरतात.
मिनेसोटामध्ये पावडरी बुरशीची लक्षणे मध्य ते उन्हाळ्याच्या मध्यभागी दिसतात.
योग्य अंतर, वनस्पतींचे स्टॅकिंग आणि तण नियंत्रणाद्वारे वनस्पतींच्या सभोवताल चांगली हवेची हालचाल प्रदान करा.
जर पूर्वीच्या काळात पावडर बुरशीमुळे उत्पन्न कमी झाले असेल अशा ठिकाणी संवेदनशील वाण वाढत असतील तर बुरशीनाशक आवश्यक असू शकते.","एक चमचे बेकिंग सोडा आणि एक अर्धा चमचे द्रव, एक गॅलन पाण्याने नॉन-डिटर्जंट साबण एकत्र करा आणि वनस्पतींवर उदारपणे मिश्रण फवारणी करा.माउथवॉश.आपल्या तोंडात जंतू नष्ट करण्यासाठी आपण दररोज वापरू शकता हे माउथवॉश पावडर बुरशीच्या बीजाणूंना मारण्यात देखील प्रभावी ठरू शकते.",https://extension.umn.edu/sites/extension.umn.edu/files/styles/caption_medium/public/powdery-mildew-2.jpg?itok=Un68av52
