index,disease_name,description,Possible Steps,image_url
10,Corn : Northern Leaf Blight (ധാന്യം: നോർത്തേൺ ഇല വരണ്ടത്),"ഫംഗസ് സൂറോസ്ഫെറിയ ടർക്കൈക്കയാണ് നോർത്തേൺ കോൺ ലീഫ് ഐക്യർ (എൻസിഎൽബി) ഉണ്ടാകുന്നത്.ലക്ഷണങ്ങൾ സാധാരണയായി താഴത്തെ ഇലകളിൽ ആദ്യം പ്രത്യക്ഷപ്പെടും.ലീഫ് നിഖേദ് നീളമുള്ള (1 മുതൽ 6 ഇഞ്ച് വരെ) എലിപ്റ്റിക്കൽ, ഗ്രേ-ഗ്രീൻ, പക്ഷേ ഇളം ചാരനിറമോ ടാൻ മാറുന്നു.നനഞ്ഞ സാഹചര്യങ്ങളിൽ, ഇരുണ്ട ചാരനിറത്തിലുള്ള സ്വരവൽക്കരണം ഉത്പാദിപ്പിക്കപ്പെടുന്നു, സാധാരണയായി താഴത്തെ ഇലയുടെ ഉപരിതലത്തിലാണ്, ഇത് നിഖേദ് ""വൃത്തികെട്ട"" ചാരനിറം നൽകുന്നു.കഠിനമായി മങ്ങിയ സസ്യങ്ങളിൽ മുഴുവൻ ഇലകളും മരിക്കാനും അതിനാൽ വ്യക്തിഗത നിഖേദ് കാണാനാവില്ല.പുറംചട്ടയുടെ പുറം തൊണ്ടയിൽ നിഖേദ് സംഭവിക്കാം, പക്ഷേ കേർണലുകൾക്ക് രോഗം ബാധിച്ചിട്ടില്ല.ഫംഗസിന് പ്രതിരോധത്തിനായി ഒരു HT ജീൻ അടങ്ങിയിരിക്കുന്ന സങ്കരയിനങ്ങളിൽ, നിഖേദ് ചെറുതും ക്രൂരക്, ലീനിയർ സ്ട്രീക്കുകളിലേക്ക് വികസിച്ചേക്കാം.ഈ നിഖേദ് സ്വെർഡ്ലോവ്സ് അപൂർവ്വമായി ഉത്പാദിപ്പിക്കുന്നു.","കുമിൾനാശിനി അപേക്ഷകൾ വടക്കൻ ധാന്യം ഇലയുടെ തകരാറും പരിരക്ഷിത വിളവ് കുറച്ചു.കൊള്ളുന്ന സങ്കരയിനങ്ങളിൽ വിളവ് കുറയ്ക്കുന്നതിൽ കുമിൾനാശിനി മൂല്യം കൂടുതലായിരുന്നു.രോഗം ആരംഭത്തിൽ പ്രയോഗിച്ചാൽ കുമിൾനാശിനി ഏറ്റവും ഫലപ്രദമായിരുന്നു.വളർച്ചാ ഘട്ടങ്ങളിൽ വൈവിധ്യമാർന്ന രോഗം വ്യത്യാസപ്പെട്ടിരിക്കുന്നു, അതിനാൽ കുമിൾനാശിനികൾ പ്രയോഗിക്കാനുള്ള ഏറ്റവും മികച്ച ഘട്ടം.",https://crop-protection-network.s3.amazonaws.com/articles/NLB-Daren-Mueller-02.jpg
11,Corn : Healthy (ധാന്യം: ആരോഗ്യമുള്ള),"രാത്രിയിൽ 75 മുതൽ 80 ഡിഗ്രി വരെ എഫ്, 65 ഡിഗ്രി മുതൽ 70 ഡിഗ്രി വരെയാണ് ധാന് ചെടികൾ ഇഷ്ടപ്പെടുന്നത്.മണ്ണ് സ്ഥിരമായി നനവുള്ളതല്ല, പക്ഷേ ഓരോ 6 മാസത്തിലും അവർക്ക് വളം മാത്രമേ ആവശ്യമുള്ളൂ.കരകാനയ്ക്ക് കുറഞ്ഞ അവസ്ഥകൾ എടുക്കാൻ കഴിയുമെങ്കിലും, ശോഭയുള്ളതും പരോക്ഷവുമായ ലൈറ്റ് സ്ഥാപിക്കുമ്പോൾ അവ മികച്ച രീതിയിൽ പ്രവർത്തിക്കുന്നു. ഇത് ഒരു ചെടിക്ക് ഒരേസമയം, അതിൻറെ ഒന്നും തന്നെ സ്വാഭാവികമായി പറഞ്ഞാൽ, നിങ്ങൾ അമിതമായി നനയ്ക്കുകയോ അല്ലെങ്കിൽ നിങ്ങൾ അമിതമായി നനയ്ക്കുകയോ ചെയ്യാം.","ധാന്യത്തിന് നിരവധി ആരോഗ്യ ഗുണങ്ങളുണ്ട്.ഉയർന്ന ഫൈബർ ഉള്ളടക്കം കാരണം, അത് ദഹനത്തെ സഹായിക്കും.നിങ്ങളുടെ മൊത്തത്തിലുള്ള ആരോഗ്യത്തിന് പ്രധാനമായ വിലയേറിയ ബി വിറ്റാമിനുകളും ഇതിൽ അടങ്ങിയിരിക്കുന്നു.സിങ്ക്, മഗ്നീഷ്യം, ചെമ്പ്, ഇരുമ്പ്, മാംഗനീസ് തുടങ്ങിയ ധാതുക്കളുമായി ധാന്യം നമ്മുടെ ശരീരങ്ങളെ നൽകുന്നു.",https://c8.alamy.com/comp/A85TR2/young-healthy-green-leaves-of-corn-maize-plant-in-pretty-unfolding-A85TR2.jpg
12,Grape : Black Rot (മുന്തിരി: കറുത്ത ചെംചീയൽ),"ഗ്രേപ്പ് ബ്ലാക്ക് ചെംചീയൽ, ഗിന്നർഡിയ ബിൽവേരി, ചൂടുള്ളതും ഈർപ്പമുള്ളതുമായ കാലാവസ്ഥയിൽ മുന്തിരി വള്ളികളെ ആക്രമിക്കുന്ന ഒരു ഫംഗസ് രോഗമാണ്.""മുന്തിരി കറുത്ത ചെംചീയൽ കിഴക്കൻ വടക്കേ അമേരിക്കയിൽ ഉത്ഭവിച്ചു, എന്നാൽ ഇപ്പോൾ യൂറോപ്പ്, തെക്കേ അമേരിക്ക, ഏഷ്യ എന്നിവയുടെ ഭാഗങ്ങളിൽ സംഭവിക്കുന്നു.ഇത് പൂർണ്ണമായ വിളയുടെ അളവിൽ പൂർണ്ണമായ വിളയുടെ നഷ്ടത്തിൽ ഉണ്ടാക്കും, പക്ഷേ വരണ്ട വേനൽക്കാലത്ത് പ്രാദേശികമായി അജ്ഞാതമാണ്. ""ഇലകളിൽ തവിട്ടുനിറത്തിലുള്ള പാടുകൾ വളരുന്ന കറുത്ത അരികിൽ നിന്നാണ് ഈ പേര് വരുന്നത്.""വസ്ത്രത്തിന്റെ എല്ലാ പച്ച ഭാഗങ്ങളും ഈ രോഗം ആക്രമിക്കുന്നു,"" എല്ലാ പച്ചക്കാലവും: ചിനപ്പുപൊട്ടൽ, ഇല, പഴം കാണ്ഡം, ടെൻഡ്രിലുകളും പഴങ്ങളും.ഏറ്റവും നാശകരമായ പ്രഭാവം പഴത്തിന്റേതാണ് ""","പ്ലോയിഡ് മാൻകോസെബിനായി മാനോസെബ് ഫ്ലോ ചെയ്യാവുന്ന കുമിൾനാശിനി ലഭ്യമാണ്.അതിൽ 37% മാൻകോസെബ് അടങ്ങിയിരിക്കുന്നു, മാത്രമല്ല കറുത്ത ചെംചീയൽ നിയന്ത്രിക്കാൻ വളരെ ഫലപ്രദമാകണം.ഇമ്മ്യൂണോക്സ് കുമിൾനാശിനിയിൽ നോവ (മൈക്ലോബുട്ടാനിൽ) ലഭ്യമാണ്.ഇത് 1.55% myclobutanil ആണ്, കറുത്ത ചെംചീയൽ നിയന്ത്രിക്കാൻ ഫലപ്രദമാകും.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Guignardia_bidwellii_08.jpg/330px-Guignardia_bidwellii_08.jpg
13,Grape : Esca | Black Measles (മുന്തിരി: എസ്കാ |കറുത്ത മീസിൽസ്),"ഗ്രേപ്വിൻ മീസിൽസ്, ബ്ലാക്ക് മീസിൽസ് അല്ലെങ്കിൽ സ്പാനിഷ് അഞ്ചാം എന്നിവയും എന്നും വിളിക്കുന്നു, ഇത് വളരെക്കാലമായി മുന്തിരി കർഷകരുണ്ട്.'മീസിൽസ്' എന്ന പേര് പഴത്തിൽ കണ്ടെത്തിയ ഉപരിപ്ലവമായ സ്ഥലങ്ങളെ സൂചിപ്പിക്കുന്നു (ചിത്രം 1).സീസണിൽ, പാടുകൾ ചർമ്മത്തിന്റെ ഉപരിതലത്തിൽ യോജിക്കുന്നു, സരസഫലങ്ങൾ പ്രത്യക്ഷപ്പെടുന്നു.ഫ്രൂട്ട് സെറ്റ് ഇടയ്ക്കിടെയും വിളവെടുപ്പിന് കുറച്ച് ദിവസങ്ങൾക്ക് മുമ്പും സ്പോട്ടിംഗിന് വികസിപ്പിക്കാൻ കഴിയും.ഫ്രൂട്ട് സെറ്റിൽ ബാധിച്ച സരസഫലങ്ങൾ പക്വത പ്രാപിക്കുകയും വരും വരണ്ടതാക്കുകയും ചെയ്യും.തോട്ടിൽ പിന്നീട് ബാധിച്ച പഴവും സീസണിൽ ബാധിച്ച പഴവും ഒരു അദൃശ്യ രുചിയുണ്ടാകും. പ്രതിവർഷം മുതൽ വർഷം തോറും അണുബാധ ബാധിക്കുമ്പോൾ ഒരു 'ടൈഗർ സ്ട്രൈഗർ' പാറ്റേൺ (ചിത്രം 2-താഴത്തെ ഇല) സവിശേഷതകളാണ്.മിതമായ അണുബാധകൾക്ക് ലീഫ് ലക്ഷണങ്ങൾ (ചിത്രം 2-മുകളിലെ ഇല) ഉത്പാദിപ്പിക്കാൻ കഴിയും, അത് മറ്റ് രോഗങ്ങളോ പോഷക കുറവുകളോ ആശയക്കുഴപ്പത്തിലാക്കാം.വൈറ്റ് കൃഷിക്കാർ ക്ലോറോസിസിന്റെ പ്രദേശങ്ങൾ പ്രദർശിപ്പിക്കും, നെക്രോസിസ്, ചുവന്ന കൃഷിക്കാർക്ക് ചുവന്ന പ്രദേശങ്ങളായ സ്വഭാവ സവിശേഷതകളാണ്.വസന്തത്തിന്റെ തുടക്കത്തിൽ ലിസ്റ്റുകളിൽ ഷൂട്ട് ടിപ്പ് ഡീബാക്ക്, ഇല നിറങ്ങൾ എന്നിവയും കഠിനമായ കേസുകളിൽ പൂർണ്ണമായ വിരോധവും ഉൾപ്പെടുന്നു.","ഇന്നുവരെ ഈ രോഗം നിയന്ത്രിക്കുന്നതിന് ഫലപ്രദമായ മാർഗ്ഗമില്ല.രോഗം ബാധിച്ച സരസഫലങ്ങൾ, ഇലകളും തുമ്പിക്കൈയും നീക്കം ചെയ്ത് നശിപ്പിക്കുക.മുറിവ് സീലാന്റ് ഉപയോഗിച്ച് കുമ്പണ് അണുബാധ കുറയ്ക്കുന്നതിന് വന്നതുമായി മുറിവുകളെ സംരക്ഷിക്കുക (അക്രിലിക് പെയിന്റിലെ 5% ബോറിക് ആസിഡ്) അല്ലെങ്കിൽ അവശ്യ എണ്ണ അല്ലെങ്കിൽ അനുയോജ്യമായ കുമിൾനാശിനികൾ.",https://www.researchgate.net/profile/Laura-Mugnai/publication/43161073/figure/fig1/AS:340404659605512@1458170203496/Symptoms-associated-with-esca-of-grapevine-chlorosis-and-necrosis-on-the-leaves-showing_Q320.jpg
14,Grape : Leaf Blight | Isariopsis Leaf Spot (മുന്തിരി: ഇല വരവ് |ഇനാരിയോപ്സിസ് ഇല പുള്ളി),"മുന്തിരിവള്ളിയുടെ എല്ലാ പച്ച ഭാഗങ്ങളും ആക്രമിക്കാൻ കഴിയുന്ന ഒരു രോഗകാരിയാണ് ഫംഗസ്.
ഈ രോഗത്തിന്റെ ലക്ഷണങ്ങൾ വിഷമഞ്ഞു ഉള്ളവയുമായി ഇടയ്ക്കിടെ ആശയക്കുഴപ്പത്തിലാണ്.രോഗം ബാധിച്ച ഇലകൾ ഇളം മഞ്ഞ-പച്ച നിഖേദ് വികസിപ്പിക്കുന്നു, അത് ക്രമേണ തവിട്ടുനിറമാകും.കടുത്ത രോഗബാധിത ഇലകൾ പലപ്പോഴും അകാല ഇലക്ട്രിൾസ്, ടെൻഡ്രിൻ, ചിനപ്പുപൊട്ടൽ എന്നിവ കുറയുന്നു, ഒരു ഇടയന്റെ വക്രത വികസിപ്പിക്കുകയും ഒടുവിൽ തവിട്ടുനിറമാവുകയും ചെയ്യും.
യുവ സരസഫലങ്ങൾ അണുബാധയ്ക്ക് വളരെയധികം സാധ്യതയുണ്ട്, അവ പലപ്പോഴും ഫംഗസിന്റെ വെളുത്ത കായ്ക്കുന്ന ഘടനകളാൽ മൂടപ്പെട്ടിരിക്കുന്നു.രോഗം ബാധിച്ച പഴയ സരസഫലങ്ങൾ വെളുത്ത കൃഷിക്കാരുടെ മങ്ങിയ ചാരനിറത്തിലുള്ള പച്ചയായി മാറിയേക്കാം, അതേസമയം കറുത്ത കൃഷിക്കാരുടെ എണ്ണം പിങ്ക് കലർന്നവർ തിരിക്കുന്നു.","ഇനോക്കുലം അളവ് കുറയ്ക്കുന്നതിന് പ്രവർത്തനരഹിതമായ സ്പ്രേകൾ പ്രയോഗിക്കുക.
അത് മുറിക്കുക.
ആ മേലാപ്പ് തുറക്കുക.
നിങ്ങളുടെ പ്രതിരോധം ഇറക്കിവിടരുത്.
നേരത്തെ സ്ക out ട്ട്, പലപ്പോഴും സ്കൗട്ട് ചെയ്യുക.
സംരക്ഷണവും വ്യവസ്ഥാപരമായ കുമിൾനാശിനികളും ഉപയോഗിക്കുക.
കുമിൾനാശിനി പ്രതിരോധം പരിഗണിക്കുക.
കാലാവസ്ഥ കാണുക.",https://www.goodfruit.com/wp-content/uploads/Black-rot-lesions-on-leaves-indicate-potential-for-fruit-infection-1-feat2.jpg
15,Grape : Healthy (മുന്തിരി: ആരോഗ്യമുള്ള),റൂട്ട് സോണിലേക്ക് മാത്രം വെള്ളം പ്രയോഗിക്കുക.ഇത് പല മുന്തിരി രോഗങ്ങളെയും പ്രോത്സാഹിപ്പിക്കുന്നതിനാൽ മുന്തിരി സസ്യജാലങ്ങൾ നനയ്ക്കുന്നത് ഒഴിവാക്കുക.ശൈത്യകാലത്തേക്ക് തയ്യാറെടുക്കാൻ ചെടിയെ കഠിനമാക്കാൻ ചെടിയെ പ്രോത്സാഹിപ്പിക്കുന്നതിനായി നനച്ച ഇളം മുന്തിരിവള്ളികൾ കുറയ്ക്കുക.മണൽക്കളിലോ നന്നായി വറ്റിച്ച മണ്ണിലോ അല്ലാതെ പഴയ മുന്തിരിവള്ളികൾക്ക് വളരെ നനവ് ആവശ്യമാണ്.,"പോഷകങ്ങളാൽ നിറഞ്ഞിരിക്കുന്നു, പ്രത്യേകിച്ച് വിറ്റാമിൻ സി, കെ.
ഉയർന്ന ആന്റിഓക്സിഡന്റ് ഉള്ളടക്കങ്ങൾ വിട്ടുമാറാത്ത രോഗങ്ങൾ തടഞ്ഞേക്കാം.
ചിലതരം ക്യാൻസറിനെതിരെ സസ്യ സംയുക്തങ്ങൾ സംരക്ഷിച്ചേക്കാം.
വിവിധ ശ്രദ്ധേയമായ രീതിയിൽ ഹൃദയ ആരോഗ്യം പ്രയോജനകരമാണ്.
രക്തത്തിലെ പഞ്ചസാരയുടെ അളവ് കുറയ്ക്കുകയും പ്രമേഹത്തിൽ നിന്ന് സംരക്ഷിക്കുകയും ചെയ്യാം.",https://images.indianexpress.com/2021/02/grapes-1200.jpg
16,Orange : Haunglongbing | Citrus Greening (ഓറഞ്ച്: ഹ un ൺഗ്ലോംഗ്ബിംഗ് |സിട്രസ് പച്ചപ്പ്),"വെക്റ്റർ-പ്രക്ഷോഭകരമായ രോഗകാരി മൂലമുണ്ടാകുന്ന സിട്രസ് എന്ന രോഗമാണ് സിട്രസ് ഗ്രീനിംഗ് രോഗം.ഞരമ്പുകളുടെയും തൊട്ടടുത്തുള്ള ടിഷ്യുകളുടെയും സാധാരണ ലക്ഷണങ്ങളാൽ എച്ച്എൽബിയെ വേർതിരിച്ചറിയുന്നു;അതിനുശേഷം ഇലയുടെ സ്പ്ലോച്ച് മോട്ട്ലിംഗ്, അകാല വോളിയം, ചില്ലകളുടെ ഡീബാക്ക്, ചില്ലകളുടെ ഡീബാക്ക്, തീറ്റ റൂട്ട്ലെറ്റുകളുടെ ക്ഷയം, കൂടാതെ മുഴുവൻ ചെടിയുടെയും മരണത്തെ തുടർന്ന്, ആത്യന്തികമായി.ബാധിച്ച മരങ്ങൾക്കിടയിൽ ഒന്നിലധികം ഓഫ് സീസൺ പൂക്കൾ (മിക്കപ്പോഴും, അതിൽ നിന്ന് താഴേയ്ക്ക് വീഴുന്ന പഴം വഹിക്കുക, കട്ടിയുള്ളതും ക്രമരഹിതമായി ആകൃതിയിലുള്ളതുമായ പഴം അടിയിൽ പച്ചയായി തുടരുന്നു, അതിൽ പച്ചനിറത്തിൽ തുടരുന്നു.സാധാരണ ലക്ഷണങ്ങൾ പലപ്പോഴും പോഷക കുറവുകൾക്കായി തെറ്റിദ്ധരിക്കപ്പെടാം;എന്നിരുന്നാലും, ന്യൂട്രീഷ്യൻ കുറവുകൾ തമ്മിലുള്ള വേർതിരിച്ച ഘടകം സമമിതിയുടെ മാതൃകയാണ്.പോഷക തകരാറുകൾ ഇല സിര മാർജിജിനൊപ്പം സമമിതിയായിരിക്കും, എച്ച്എൽബിക്ക് സിരയ്ക്ക് ചുറ്റും ഒരു വയസ്സായവമുണ്ട്.ഹൾബിന്റെ ഏറ്റവും ശ്രദ്ധേയമായ ലക്ഷണം, പ്രത്യേകിച്ച് പാകമാകുന്നതിനുശേഷം","സിട്രസ് ഗ്രീനിംഗ് രോഗം പടരുന്നതിനുള്ള ഏക മാർഗം എസിപിയെ നിയന്ത്രിക്കുക എന്നതാണ് (ഏഷ്യൻ സിട്രസ് സൈല്ലിഡ്).സിട്രസ് മുതൽ ഇത്രയും ജനപ്രിയവും വ്യാപകമായതുമായ ഒരു ഗാർഡൻ ട്രീ, ജീവനക്കാർ ഈ സുപ്രധാന യുദ്ധത്തിന്റെ മുൻനിരയിലാണ്. വേൾസ് ഓയിൽ കീടനാശിനി ഉപയോഗിച്ച് നാരങ്ങ മരംബാധയുടെ വ്യാപ്തിയെ ആശ്രയിച്ച് നിങ്ങൾ 10-14 ദിവസത്തിനുള്ളിൽ ആവർത്തിക്കേണ്ടതുണ്ട്.ലിക്വിഡ് കോപ്പർ ഫൈനൈസൈന്യ ഉപയോഗിച്ച് പൂപ്പൽ വളർച്ചയെ ചികിത്സിച്ചുകൊണ്ട് ഫോളോ അപ്പ് ചെയ്യുക.",https://www.universityofcalifornia.edu/sites/default/files/CitrusGreening.jpg
17,Peach : Bacterial Spot (പീച്ച്: ബാക്ടീരിയ സ്പോട്ട്),"ഭാഗങ്ങൾ, നെക്ടറൈനുകൾ, ആപ്രിക്കോട്ട്, പ്ലംസ് പിവി മൂലമുണ്ടാകുന്ന ഒരു പ്രധാന രോഗമാണ് ബാക്ടീരിയ സ്പോട്ട്.പ്രീണി.ഫ്രൂട്ട് പാടുകൾ, ഇല പാടുകൾ, തണ്ടുകളുടെ കനേതാക്കൾ എന്നിവ ഈ രോഗത്തിന്റെ ലക്ഷണങ്ങളിൽ ഉൾപ്പെടുന്നു.ഫ്രൂട്ട് ലക്ഷണങ്ങളിൽ പിറ്റിംഗ്, വിള്ളൽ, ഗംമിംഗ്, വാട്ടർസോണിംഗ് ടിഷ്യു എന്നിവ ഉൾപ്പെടുന്നു, അത് ഫലം വഴുതിപ്പോയ, റൈസോപ്പസ്, മറ്റ് ഫംഗസ് അണുബാധ എന്നിവയാണ്.കഠിനമായ ഇല സ്പോട്ട് അണുബാധയ്ക്ക് തുടക്കമിടാൻ കഴിയും.പഴങ്ങളുടെ വലുപ്പം കുറയ്ക്കുന്നതിനും സൂര്യതാപം, പഴത്തിന്റെ വിള്ളൽ എന്നിവയ്ക്ക് കടുത്ത വകയിരുത്തൽ ഉണ്ടാകാം.ആദ്യകാല മലിനീകരണ മരങ്ങൾ ig ർജ്ജസ്വലതയിലും ശൈത്യകാല കാഠിന്യത്തിലും കുറയുന്നു.","ബാക്ടീരിയ സ്പോട്ടിന്റെ ഫലവിഭാഗം പീച്ച് സ്കെയിലുമായി ആശയക്കുഴപ്പത്തിലാക്കുന്നു, എന്നിരുന്നാലും കുത്തനെ ക്ലോഡ്സ്പോരിയം കാർപോഫില്ലിയം മൂലമാണ്, എന്നിരുന്നാലും കടും തവിട്ട് / പച്ചകലർന്ന, അവ്യക്തമായ, അവശിഷ്ടങ്ങൾ ഉണ്ടാകുമെങ്കിലും, ചർമ്മത്തിന്റെ ഉപരിതലത്തിൽ പിന്നാക്കരുത്.സ്കാർ ഇല ലക്ഷണങ്ങൾക്ക് കാരണമാകുന്നില്ല, പക്ഷേ ചില്ലകളിലെ പാടുകളെ ഉണ്ടാക്കാൻ കഴിയും.ബാക്ടീരിയ സ്പോട്ടിന്റെ പ്രാരംഭ പഴ പാടുകൾ ഉപരിപ്ലവമായിരിക്കാം, പക്ഷേ ഗർത്തങ്ങളായി വികസിക്കുന്നു.",https://www.gardeningknowhow.com/wp-content/uploads/2016/07/bacterial-spot-peach.jpg
18,Peach : Healthy (പീച്ച്: ആരോഗ്യമുള്ള),"5 മുതൽ 8 അല്ലെങ്കിൽ 9 വരെ പീച്ച് മരങ്ങൾ വളരുന്നു, അവ കുള്ളൻ അല്ലെങ്കിൽ സ്റ്റാൻഡേർഡ് വലുപ്പത്തിൽ ലഭ്യമാണ്, അവയെ വീട്ടുമുറ്റത്ത് ലഭ്യമാണ്, ഒപ്പം കഠിനമായ വളരണവും വളപ്രയോഗവും ഉചിതവും ഉൽപാദനക്ഷമതയും ആവശ്യമാണ്.വെള്ളത്തിനും പോഷകങ്ങൾക്കും മത്സരിക്കുന്ന പുല്ലും കളകളും വ്യക്തമായി നിലകൊള്ളുക, അത് ഉദാരമായി.","പോഷകങ്ങളും ആന്റിഓക്സിഡന്റുകളും ഉപയോഗിച്ച് പായ്ക്ക് ചെയ്തു.
ദഹനത്തെ സഹായിച്ചേക്കാം.
ഹൃദയാരോഗ്യം മെച്ചപ്പെടുത്തിയേക്കാം.
ചർമ്മത്തെ സംരക്ഷിച്ചേക്കാം.
ചിലതരം അർബുദം തടഞ്ഞേക്കാം.
അലർജി ലക്ഷണങ്ങൾ കുറയ്ക്കാം.
വ്യാപകമായി ലഭ്യമാണ്, നിങ്ങളുടെ ഭക്ഷണക്രമം വർദ്ധിപ്പിക്കാൻ എളുപ്പമാണ്.",https://www.tasteofhome.com/wp-content/uploads/2019/06/peaches-shutterstock_297863489-1.jpg
19,Pepper bell : Bacterial Spot (കുരുമുളക് മണി: ബാക്ടീരിയ സ്പോട്ട്),"പഴയ ഇലകളുടെ താഴത്തെ ഉപരിതലത്തിൽ പ്രത്യക്ഷപ്പെടുന്ന ഇല പാടുകൾ, ചെറിയ മുഖക്കുരു, മുകളിലെ ഇലയുടെ ഉപരിതലത്തിൽ ചെറിയ, മുകളിലെ ഇലകളുടെ ഉപരിതലത്തിൽ ബാക്ടീരിയ സ്ഥലത്തിന്റെ ലക്ഷണമാണ്.മേരിലാൻഡിലെ ഒരു പ്രധാന കുരുമുളക് രോഗമാണിത്.ഇത് ഇടയ്ക്കിടെ തക്കാളിയെ ആക്രമിക്കുന്നു.ക്രമേണ, ഇരുണ്ട അതിർത്തികളുള്ള ടാൻ സെന്ററുകളിൽ സ്പോട്ടുകൾ ചാരനിറം വികസിപ്പിക്കുന്നു.Linessions warm ഷ്മള, ഈർപ്പമുള്ള കാലാവസ്ഥയിൽ.ഇലകൾ മഞ്ഞനിറമാകാം, തുടർന്ന് തവിട്ടുനിറം, ഡ്രോപ്പ്.നിഖേദ് കാണ്ഡത്തിൽ വികസിപ്പിക്കാം.ഫ്രൂട്ട്സ് ഗുണനിലവാരത്തെ ബാധിക്കാത്ത ചെറുതും ഉന്നയിച്ചതുമായ പരുക്കൻ പാടുകൾ വികസിപ്പിക്കുന്നു.ഗുരുതരമായി ബാധിച്ച ഇലകൾ തോൽവി കുറയും കുരുമുളകിന്റെ സൺസ്കാൽഡിനെ ബാധിക്കും.മഴയെ തെറിച്ച് നനഞ്ഞ, രോഗം ബാധിച്ച സസ്യങ്ങളിൽ പ്രവർത്തിക്കുന്നതിലൂടെ ബാക്ടീരിയ ലീഫ് സ്പോട്ട് പടരുന്നു.നനഞ്ഞ കാലാവസ്ഥയിൽ ഈ രോഗം ചെടികളെ മലിനമാക്കും.ചൂടുള്ള, വരണ്ട കാലാവസ്ഥ ഈ രോഗത്തിന്റെ വ്യാപനം മന്ദഗതിയിലാക്കുന്നു.ഈ രോഗം വിത്തുകളിലോ ട്രാൻസ്പ്ലന്റുകളിലോ വരാം, മാത്രമല്ല വിള അവശിഷ്ടത്തിലും മണ്ണിലും ഓവർവിന്റർ ചെയ്യും.","പ്രതിരോധശേഷിയുള്ള ഇനങ്ങൾ തിരഞ്ഞെടുക്കുക
രോഗം രഹിത വിത്ത്, ട്രാൻസ്പ്ലാൻറ് എന്നിവ വാങ്ങുക.
10% ക്ലോറിൻ ബ്ലീച്ച് സൊല്യൂഷനിൽ (1 ഭാഗം ബ്ലീച്ച്; 9 ഭാഗങ്ങൾ) 2 മിനിറ്റ് കുതിർന്ന് വിത്തുകളോട് ചികിത്സിക്കുക.വിതയ്ക്കുന്നതിനുമുമ്പ് വിത്ത് നന്നായി കഴുകിക്കളയുക.
വൈക്കോൽ അല്ലെങ്കിൽ പുല്ല് ക്ലിപ്പിംഗുകൾ കൊണ്ട് പത്രം പോലുള്ള കട്ടിയുള്ള ഒരു ജൈവവസ്തുക്കളുമായി ചവറുകൾ ആഴത്തിൽ സസ്യങ്ങൾ.
നനയ്ക്കുന്നത് ഒഴിവാക്കുക.
സീസണിന്റെ അവസാനത്തിൽ മോശം പ്ലാന്റ് ഭാഗങ്ങളും എല്ലാ അവശിഷ്ടങ്ങളും നീക്കംചെയ്യുക.
അണുബാധയുടെ വ്യാപനം മന്ദഗതിയിലാക്കാൻ ഓരോ 10-14 ദിവസത്തിലും പൂർണ്ണ ചെമ്പ് (ഓർഗാനിക് കുമിൾനാശിനി) സ്പ് ചെയ്യുക.
നടുന്നതിന് മുമ്പ് അണുബാധയും കറുത്ത പ്ലാസ്റ്റിക് ചവറുകൾ അല്ലെങ്കിൽ കറുത്ത ലാൻഡ്സ്കേപ്പ് ഫാബ്രിക് ഉപയോഗിച്ച് മണ്ണ് മൂടുകയാണെങ്കിൽ കുരുമുളക് മറ്റൊരു സ്ഥലത്തേക്ക് തിരിക്കുക.",https://extension.umd.edu/sites/default/files/_images/programs/grow_it_eat_it/diseases/BacterialLeafSpot/bacterial_leaf_spot_pepper_plant_l.jpg
20,Pepper bell : Healthy (കുരുമുളക് ബെൽ: ആരോഗ്യമുള്ള),"നന്നായി നനച്ച കുരുമുളക് സൂക്ഷിക്കുക, പക്ഷേ ഒരിക്കലും മണ്ണ് ഉപേക്ഷിക്കരുത്.6 ഇഞ്ച് ആഴത്തിൽ നനയ്ക്കാൻ വെള്ളം, എന്നിട്ട് അത് ചെറുതായി ഉണക്കുക.പഴം സമയത്ത് നനവ് പ്രത്യേകിച്ചും പ്രധാനമാണ്, ചെറിയ കുരുമുളക് പുഷ്പങ്ങളുടെ സ്ഥാനത്ത് എടുക്കുമ്പോൾ, മണി പക്വതയുള്ളതുപോലെ.സ്ഥിരമായ ഈർപ്പം കുരുമുളക് ഉറച്ചതും ആരോഗ്യകരവുമായി നിലനിർത്താൻ സഹായിക്കുന്നു.","ചുവപ്പ്, ഓറഞ്ച്, മഞ്ഞ മണി കുരുമുളക് നിറഞ്ഞിരിക്കുന്നു മികച്ച ആരോഗ്യ ഗുണങ്ങൾ നിറഞ്ഞിരിക്കുന്നു - അവ വിറ്റാമിനുകളും താഴ്ന്ന കലോറിയും പായ്ക്ക് ചെയ്യുന്നു!വിറ്റാമിൻ എ, വിറ്റാമിൻ സി, പൊട്ടാസ്യം എന്നിവയുടെ മികച്ച ഉറവിടമാണിത്.മണി കുരുമുളകിലും അടങ്ങിയിട്ടുണ്ട്, ഫോളേറ്റും ഇരുമ്പും ആരോഗ്യകരമായ അളവിൽ അടങ്ങിയിട്ടുണ്ട്.",https://www.healthbenefitstimes.com/9/gallery/bell-peppers/Bell-pepper-leaves.jpg
