index,disease_name,description,Possible Steps,image_url
10,Corn : Northern Leaf Blight (मकई: उत्तरी पत्ती ब्लाइट),"उत्तरी कॉर्न लीफ ब्लाइट (एनसीएलबी) फंगस सेटोस्फेरिया टर्किका के कारण होता है।लक्षण आमतौर पर पहले निचली पत्तियों पर दिखाई देते हैं।पत्ती के घाव लंबे (1 से 6 इंच) और अण्डाकार, ग्रे-ग्रीन हैं, लेकिन फिर पीला ग्रे या तन मुड़ते हैं।नम स्थितियों के तहत, गहरे भूरे रंग के बीजाणुओं का उत्पादन किया जाता है, आमतौर पर निचली पत्ती की सतह पर, जो घावों को ""गंदे"" ग्रे उपस्थिति देते हैं।गंभीर रूप से धुंधले पौधों पर पूरे पत्ते मर सकते हैं, इसलिए व्यक्तिगत घाव दिखाई नहीं देते हैं।कानों के बाहरी भूसी पर घाव हो सकते हैं, लेकिन गुठली संक्रमित नहीं होती हैं।हाइब्रिड पर जिसमें कवक के प्रतिरोध के लिए एक एचटी जीन होता है, घाव छोटे, क्लोरोटिक होते हैं, और रैखिक लकीरों में विकसित हो सकते हैं।ये घाव शायद ही कभी बीजाणु पैदा करते हैं।","कवकनाशी अनुप्रयोगों ने उत्तरी कॉर्न लीफ ब्लाइट क्षति और संरक्षित उपज को कम कर दिया।अतिसंवेदनशील मकई संकरों में उपज को कम करने में कवकनाशी मूल्य अधिक था।अगर वे बीमारी की शुरुआत में लागू होते तो कवकनाशी सबसे प्रभावी होते।रोग की शुरुआत विकास के चरणों में भिन्न होती है, और इसलिए कवकनाशी को लागू करने के लिए सबसे अच्छा चरण।",https://crop-protection-network.s3.amazonaws.com/articles/NLB-Daren-Mueller-02.jpg
11,Corn : Healthy (मकई: स्वस्थ),"मकई के पौधे रात के दौरान 75 से 80 डिग्री एफ और 65 से 70 डिग्री एफ के दिन के तापमान को पसंद करते हैं।मिट्टी को लगातार नम रखा जाना चाहिए, लेकिन सोगी नहीं और उन्हें केवल हर 6 महीने में उर्वरक की आवश्यकता होती है।यद्यपि ड्रेकेना कम प्रकाश की स्थिति ले सकती है, वे उज्ज्वल लेकिन अप्रत्यक्ष प्रकाश में रखे जाने पर सबसे अच्छा करते हैं। यह एक पौधे के लिए कुछ पीले पत्तों का उत्पादन करने के लिए स्वाभाविक है, इसके बारे में कुछ भी नहीं होने के लिए कुछ भी नहीं है। यदि यह एक ही बार में बहुत अधिक पीले पत्तों का उत्पादन करता है, तो पांच या छह कहें, आप अधिक पानी भर सकते हैं या पौधे प्रकाश की कमी से पीड़ित हो सकता है।","मकई के कई स्वास्थ्य लाभ हैं।उच्च फाइबर सामग्री के कारण, यह पाचन के साथ सहायता कर सकता है।इसमें मूल्यवान बी विटामिन भी होते हैं, जो आपके समग्र स्वास्थ्य के लिए महत्वपूर्ण हैं।मकई हमारे शरीर को जस्ता, मैग्नीशियम, तांबा, लोहा और मैंगनीज जैसे आवश्यक खनिजों के साथ भी प्रदान करता है।",https://c8.alamy.com/comp/A85TR2/young-healthy-green-leaves-of-corn-maize-plant-in-pretty-unfolding-A85TR2.jpg
12,Grape : Black Rot (अंगूर: काली सड़ांध),"ग्रेप ब्लैक रोट एक कवक रोग है जो एक एस्कोमाइसेटस फंगस, गुइग्नार्डिया बिडवेली के कारण होता है, जो गर्म और आर्द्र मौसम के दौरान अंगूर की लताओं पर हमला करता है।“ग्रेप ब्लैक रोट की उत्पत्ति पूर्वी उत्तरी अमेरिका में हुई, लेकिन अब यूरोप, दक्षिण अमेरिका और एशिया के कुछ हिस्सों में होती है।यह गर्म, आर्द्र जलवायु में पूर्ण फसल हानि का कारण बन सकता है, लेकिन शुष्क ग्रीष्मकाल वाले क्षेत्रों में वस्तुतः अज्ञात है। ”यह नाम ब्लैक फ्रिंज से आता है जो पत्तियों पर भूरे रंग के पैच को बढ़ाते हैं।यह बीमारी पौधे के अन्य हिस्सों पर भी हमला करती है, “बेल के सभी हरे भागों: शूट, पत्ती और फलों के तने, टेंड्रिल और फल।सबसे हानिकारक प्रभाव फल के लिए है ”",Mancozeb Bonide Mancozeb प्रवाह योग्य कवकनाशी के रूप में उपलब्ध है।इसमें 37% Mancozeb शामिल है और ब्लैक रोट को नियंत्रित करने के लिए बहुत प्रभावी होना चाहिए।नोवा (Myclobutanil) इम्युनॉक्स कवकनाशी में उपलब्ध है।यह 1.55 % Myclobutanil है और ब्लैक रोट को नियंत्रित करने के लिए प्रभावी होना चाहिए।,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Guignardia_bidwellii_08.jpg/330px-Guignardia_bidwellii_08.jpg
13,Grape : Esca | Black Measles (अंगूर: ESCA |काले खसरे),"ग्रेपवाइन खसरे, जिसे ईएससीए, ब्लैक खसरा या स्पेनिश खसरा भी कहा जाता है, में लंबे समय तक लक्षणों की गूढ़ अभिव्यक्ति के साथ अंगूर के उत्पादकों को ग्रस्त किया जाता है और लंबे समय तक, पहचान योग्य कारण जीव (एस) की कमी होती है।'खसरा' नाम फल (छवि 1) पर पाए जाने वाले सतही स्थानों को संदर्भित करता है।सीजन के दौरान, स्पॉट त्वचा की सतह पर समतल हो सकते हैं, जिससे जामुन दिखते हैं।फसल सेट और फसल से कुछ दिनों पहले कभी भी स्पॉटिंग विकसित हो सकती है।फल सेट पर प्रभावित जामुन परिपक्व नहीं होते हैं और सिकुड़ते हैं और सूख जाते हैं।स्पॉटिंग के अलावा, मौसम में बाद में प्रभावित फल में भी एक तीखा स्वाद होगा। लेफ़ के लक्षणों को ‘टाइगर स्ट्राइप’ पैटर्न (अंजीर 2-बॉटम लीफ) की विशेषता है जब संक्रमण साल-दर-साल गंभीर होते हैं।हल्के संक्रमण पत्ती के लक्षणों (छवि 2-ऊपरी पत्ती) का उत्पादन कर सकते हैं जो अन्य रोगों या पोषण संबंधी कमियों के साथ भ्रमित हो सकते हैं।सफेद खेती नेक्रोसिस के बाद क्लोरोसिस के क्षेत्रों को प्रदर्शित करेगा, जबकि लाल खेती को नेक्रोसिस के बाद लाल क्षेत्रों की विशेषता है।शुरुआती वसंत के लक्षणों में शूट टिप डाइबैक, लीफ मलिनकिरण और गंभीर मामलों में पूर्ण विकृति शामिल हैं।","आज तक इस बीमारी को नियंत्रित करने के लिए कोई प्रभावी तरीका नहीं है।संक्रमित जामुन, पत्तियों और ट्रंक को हटा दें और उन्हें नष्ट कर दें।घाव सीलेंट (ऐक्रेलिक पेंट में 5% बोरिक एसिड) या आवश्यक तेल या उपयुक्त कवकनाशी का उपयोग करके कवक संक्रमण को कम करने के लिए प्रून घावों की रक्षा करें।",https://www.researchgate.net/profile/Laura-Mugnai/publication/43161073/figure/fig1/AS:340404659605512@1458170203496/Symptoms-associated-with-esca-of-grapevine-chlorosis-and-necrosis-on-the-leaves-showing_Q320.jpg
14,Grape : Leaf Blight | Isariopsis Leaf Spot (अंगूर: पत्ती ब्लाइट |Isariopsis लीफ स्पॉट),"कवक एक ओब्गेट रोगज़नक़ है जो बेल के सभी हरे भागों पर हमला कर सकता है।
इस बीमारी के लक्षण अक्सर पाउडर फफूंदी के साथ भ्रमित होते हैं।संक्रमित पत्तियां पीले पीले-हरे घावों का विकास करती हैं जो धीरे-धीरे भूरे रंग के हो जाते हैं।गंभीर रूप से संक्रमित पत्तियां अक्सर समय से पहले गिरती हैं। पेटीओल्स, टेंड्रिल्स, और शूट्स अक्सर कर्ल, एक शेफर्ड के बदमाश विकसित करते हैं, और अंततः भूरे रंग की हो जाते हैं और मर जाते हैं।
युवा जामुन संक्रमण के लिए अतिसंवेदनशील होते हैं और अक्सर कवक के सफेद फलने वाली संरचनाओं से ढंके होते हैं।सफेद खेती के संक्रमित पुराने जामुन सुस्त ग्रे-हरे रंग की हो सकते हैं, जबकि काले खेती के लोग गुलाबी रंग के लाल हो जाते हैं।","इनोकुलम स्तर को कम करने के लिए निष्क्रिय स्प्रे लागू करें।
इसे काट दें।
उस चंदवा को खोलें।
अपने बचाव को कम न करें।
स्काउट जल्दी, स्काउट अक्सर।
रक्षक और प्रणालीगत कवकनाशी का उपयोग करें।
कवकनाशी प्रतिरोध पर विचार करें।
मौसम देखें।",https://www.goodfruit.com/wp-content/uploads/Black-rot-lesions-on-leaves-indicate-potential-for-fruit-infection-1-feat2.jpg
15,Grape : Healthy (अंगूर: स्वस्थ),केवल रूट ज़ोन पर पानी लागू करें।अंगूर के पत्ते को गीला करने से बचें क्योंकि यह कई अंगूर रोगों को प्रोत्साहित कर सकता है।सर्दियों की तैयारी के लिए अपने डिब्बे को सख्त करने के लिए पौधे को प्रोत्साहित करने के लिए गिरावट में युवा दाखलताओं को कम करें।पुराने बेलों को शायद ही कभी किसी भी पानी की आवश्यकता होती है जब तक कि रेतीले या अन्य बहुत अच्छी तरह से सूखा मिट्टी पर।,"पोषक तत्वों के साथ पैक किया गया, विशेष रूप से विटामिन सी और के।
उच्च एंटीऑक्सिडेंट सामग्री पुरानी बीमारियों को रोक सकती है।
पौधे के यौगिक कुछ प्रकार के कैंसर से बचा सकते हैं।
विभिन्न प्रभावशाली तरीकों से हृदय स्वास्थ्य के लिए फायदेमंद।
रक्त शर्करा के स्तर को कम कर सकता है और मधुमेह से रक्षा कर सकता है।",https://images.indianexpress.com/2021/02/grapes-1200.jpg
16,Orange : Haunglongbing | Citrus Greening (नारंगी: हाउंग्लॉन्गिंग |सिट्रस ग्रीनन),"साइट्रस ग्रीनिंग रोग एक वेक्टर-संचालित रोगज़नक़ के कारण साइट्रस की एक बीमारी है।एचएलबी नसों और आसन्न ऊतकों के पीलेपन के सामान्य लक्षणों से प्रतिष्ठित है;पूरे पत्ते के स्प्लोटी मॉटलिंग, समय से पहले की अवहेलना, टहनियाँ का डाइकबैक, फीडर रूटलेट्स और लेटरल जड़ों के क्षय, और सख्ती में गिरावट के बाद, अंततः पूरे पौधे की मृत्यु के बाद।प्रभावित पेड़ों ने विकास को रोक दिया है, कई ऑफ-सीज़न फूल (जिनमें से अधिकांश गिर जाते हैं) को सहन किया है, और एक मोटे, पीले छिलके के साथ छोटे, अनियमित आकार के फल का उत्पादन करते हैं जो तल पर हरा रहता है और बहुत कड़वा स्वाद लेता है।सामान्य लक्षण अक्सर पोषक तत्वों की कमी के लिए गलत हो सकते हैं;हालांकि, पोषक तत्वों की कमियों के बीच विशिष्ट कारक समरूपता का पैटर्न है।पोषक तत्वों की कमी पत्ती की नस के मार्जिन के साथ सममित होती है, जबकि एचएलबी में नस के चारों ओर एक विषम पीली है।एचएलबी का सबसे ध्यान देने योग्य लक्षण फलों की हरियाली और स्टंटिंग है, खासकर पकने के बाद","साइट्रस ग्रीनिंग रोग के प्रसार को रोकने का एकमात्र तरीका एसीपी (एशियाई सिट्रस साइलिड) को नियंत्रित करना है।चूंकि साइट्रस एक ऐसा लोकप्रिय और व्यापक रूप से लगाया गया बगीचे का पेड़ है, इसलिए घर के मालिक इस महत्वपूर्ण लड़ाई की अग्रिम पंक्तियों पर हैं। नींबू के तेल कीटनाशक के साथ नींबू के पेड़ को, दोनों पर्ण के ऊपर और अंडरसाइड दोनों।संक्रमण की सीमा के आधार पर आपको 10-14 दिनों में दोहराने की आवश्यकता हो सकती है।तरल तांबे के कवकनाशी के साथ मोल्ड विकास का इलाज करके पालन करें।",https://www.universityofcalifornia.edu/sites/default/files/CitrusGreening.jpg
17,Peach : Bacterial Spot (आड़ू: बैक्टीरियल स्पॉट),"बैक्टीरियल स्पॉट आड़ू, अमृत, खुबानी और ज़ैंथोमोनस कैंपस्ट्रिस पीवी के कारण होने वाले प्लमों की एक महत्वपूर्ण बीमारी है।प्रुनी।इस बीमारी के लक्षणों में फलों के धब्बे, पत्ती के धब्बे और टहनी नासूर शामिल हैं।फलों के लक्षणों में पिटिंग, क्रैकिंग, गमिंग और वाटरसूकेड टिशू शामिल हैं, जो फल को भूरे रंग के सड़ांध, राइजोपस और अन्य फंगल संक्रमणों के लिए अतिसंवेदनशील बना सकते हैं।गंभीर पत्ती वाले स्पॉट संक्रमणों से शुरुआती डिफॉल्यूशन हो सकता है।गंभीर विकृति के परिणामस्वरूप फलों का आकार कम हो सकता है, और धूप की कालिमा और फलों को क्रैकिंग कर सकता है।शुरुआती डिफॉल्टेड पेड़ों को सर्दियों और सर्दियों की कठोरता में कम कर दिया जाता है।","बैक्टीरियल स्पॉट के फलों के लक्षण आड़ू स्कैब के साथ भ्रमित हो सकते हैं, कवक क्लैडोस्पोरियम कारपोफिलियम के कारण होता है, हालांकि स्कैब स्पॉट अधिक परिपत्र होते हैं, एक गहरे भूरे/हरे रंग की, फजी उपस्थिति होती है, और फलों की सतह को पिट नहीं करते हैं, हालांकि त्वचा की खुर हो सकती है।स्कैब पत्ती के लक्षणों का कारण नहीं बनता है, लेकिन टहनियाँ पर धब्बों का कारण बन सकता है।बैक्टीरियल स्पॉट के प्रारंभिक फलों के धब्बे सतही हो सकते हैं लेकिन क्रेटर में विकसित हो सकते हैं।",https://www.gardeningknowhow.com/wp-content/uploads/2016/07/bacterial-spot-peach.jpg
18,Peach : Healthy (आड़ू: स्वस्थ),"पीच के पेड़ यूएसडीए ज़ोन 5 से 8 या 9 में उगते हैं, और वे बौने या मानक आकार में उपलब्ध हैं, जिससे उन्हें पिछवाड़े के बागों के लिए एक बढ़िया विकल्प बन जाता है। अधिकांश आभूषणों की तरह, आड़ू के पेड़ों को स्वस्थ और उत्पादक रहने के लिए नियमित रूप से छंटाई, निषेचन और छिड़काव की आवश्यकता होती है।अपने पेड़ के चारों ओर जमीन को घास और खरपतवारों से साफ रखें जो पानी और पोषक तत्वों के लिए प्रतिस्पर्धा करेंगे, और उदारता से गीली घास।","पोषक तत्वों और एंटीऑक्सिडेंट के साथ पैक किया गया।
पाचन में सहायता कर सकते हैं।
हृदय स्वास्थ्य में सुधार कर सकते हैं।
अपनी त्वचा की रक्षा कर सकते हैं।
कुछ प्रकार के कैंसर को रोक सकते हैं।
एलर्जी के लक्षणों को कम कर सकते हैं।
व्यापक रूप से उपलब्ध और अपने आहार में जोड़ना आसान है।",https://www.tasteofhome.com/wp-content/uploads/2019/06/peaches-shutterstock_297863489-1.jpg
19,Pepper bell : Bacterial Spot (काली मिर्च बेल: बैक्टीरियल स्पॉट),"पत्ती के धब्बे जो पुराने पत्तों की निचली सतह पर छोटे, पिंपल्स और ऊपरी पत्ती की सतह पर दिखाई देते हैं, छोटे पानी से लथपथ धब्बे बैक्टीरिया के स्थान का एक लक्षण हैं।यह मैरीलैंड में एक महत्वपूर्ण काली मिर्च बीमारी है।यह कभी -कभार टमाटर पर भी हमला करता है।आखिरकार, स्पॉट गहरे सीमाओं के साथ तन केंद्रों के लिए ग्रे विकसित करते हैं।गर्म, आर्द्र मौसम के दौरान घाव बढ़ते हैं।पत्ते तब पीले हो सकते हैं, फिर भूरे और ड्रॉप हो सकते हैं।घाव भी तनों पर विकसित हो सकते हैं।फल छोटे, उठाए गए खुरदरे धब्बे विकसित करते हैं जो खाने की गुणवत्ता को प्रभावित नहीं करते हैं।गंभीर रूप से संक्रमित पत्ते मिर्च के सनस्केल्ड के परिणामस्वरूप गिर जाएंगे।बैक्टीरियल लीफ स्पॉट बारिश से फैलकर और गीले, संक्रमित पौधों के साथ काम करके फैल जाता है।यह बीमारी गीले मौसम के दौरान पौधों को बदनाम कर सकती है।गर्म, शुष्क मौसम इस बीमारी के प्रसार को धीमा कर देता है।यह बीमारी बीज या प्रत्यारोपण पर आ सकती है और फसल के अवशेषों और मिट्टी में ओवरविन्टर हो सकती है।","प्रतिरोधी किस्मों का चयन करें
रोग मुक्त बीज और प्रत्यारोपण खरीद।
10% क्लोरीन ब्लीच समाधान (1 भाग ब्लीच; 9 भागों पानी) में 2 मिनट के लिए उन्हें भिगोकर बीजों का इलाज करें।पूरी तरह से बीजों को कुल्ला और रोपण से पहले उन्हें सूखा।
पुआल या घास की कतरनों के साथ कवर किए गए अखबार जैसी मोटी कार्बनिक सामग्री के साथ गीलीच पौधे गहराई से।
ओवरहेड पानी से बचें।
सीजन के अंत में बुरी तरह से संक्रमित पौधों के भागों और सभी मलबे को हटा दें।
संक्रमण के प्रसार को धीमा करने के लिए निश्चित तांबे (कार्बनिक कवकनाशी) के साथ हर 10-14 दिनों में स्प्रे करें।
यदि संक्रमण गंभीर हैं, तो मिर्च को एक अलग स्थान पर घुमाएं और रोपण से पहले मिट्टी को काले प्लास्टिक के मल्च या काले लैंडस्केप कपड़े से ढक दें।",https://extension.umd.edu/sites/default/files/_images/programs/grow_it_eat_it/diseases/BacterialLeafSpot/bacterial_leaf_spot_pepper_plant_l.jpg
20,Pepper bell : Healthy (काली मिर्च बेल: स्वस्थ),"घंटी मिर्च को अच्छी तरह से पानी में रखें, लेकिन कभी भी मिट्टी को न छोड़ें।लगभग 6 इंच गहरी मिट्टी को नम करने के लिए पानी, फिर इसे थोड़ा सूखने दें।फलों के सेट के दौरान पानी विशेष रूप से महत्वपूर्ण है, जब छोटे मिर्च खिलने की जगह लेते हैं, और घंटियाँ परिपक्व होते हैं।लगातार नमी मिर्च को दृढ़ और स्वस्थ रखने में मदद करती है।","लाल, नारंगी और पीले रंग की घंटी मिर्च महान स्वास्थ्य लाभ से भरी होती है - वे विटामिन और कैलोरी में कम से भरे हुए हैं!वे विटामिन ए, विटामिन सी और पोटेशियम का एक उत्कृष्ट स्रोत हैं।बेल पेपर्स में फाइबर, फोलेट और लोहे की एक स्वस्थ खुराक भी होती है।",https://www.healthbenefitstimes.com/9/gallery/bell-peppers/Bell-pepper-leaves.jpg
21,Potato : Early Blight (आलू: जल्दी ब्लाइट),"अधिकांश उत्पादन क्षेत्रों में, शुरुआती ब्लाइट सालाना कुछ हद तक होता है।प्रारंभिक ब्लाइट की गंभीरता बारिश, ओस, या सिंचाई से पर्ण गीलापन की आवृत्ति पर निर्भर है;पत्ते की पोषण की स्थिति;और खेती की संवेदनशीलता। शुरुआती ब्लाइट के पहले लक्षण पुराने (निचले) पत्तियों पर छोटे, परिपत्र या अनियमित, गहरे-भूरे रंग के काले धब्बे के रूप में दिखाई देते हैं।ये धब्बे व्यास में 3/8 इंच तक बढ़ते हैं और धीरे-धीरे कोणीय-आकार का हो सकते हैं। युवा, पूरी तरह से विस्तारित पत्तियों पर घाव भूरे रंग के स्पॉट घावों के साथ भ्रमित हो सकते हैं।ये पहले घाव संक्रमण के लगभग दो से तीन दिन बाद दिखाई देते हैं, तीन से पांच दिन बाद होने वाले इन घावों की सतह पर आगे के स्पोरुलेशन के साथ।",प्रारंभिक ब्लाइट के उपचार में आलू की किस्मों को रोपण करके रोकथाम शामिल है जो बीमारी के लिए प्रतिरोधी हैं;देर से परिपक्वता शुरुआती परिपक्व किस्मों की तुलना में अधिक प्रतिरोधी हैं।ओवरहेड सिंचाई से बचें और पौधों के बीच पर्याप्त वातन के लिए अनुमति दें ताकि पत्ते को जितनी जल्दी हो सके सूखने की अनुमति मिल सके।,https://www.ag.ndsu.edu/publications/crops/early-blight-in-potato/figure-1-opt.jpeg/@@images/468990cc-77a9-4e29-8779-0eb3e94e0407.jpeg
22,Potato : Late Blight (आलू: लेट ब्लाइट),"प्राथमिक मेजबान आलू है, लेकिन पी। इन्फस्टन्स भी टमाटर, पेटुनीस और बालों वाली नाइटशेड सहित अन्य सोलनसियस पौधों को संक्रमित कर सकते हैं, जो कि आलू के लिए इनोकुलम के स्रोत के रूप में कार्य कर सकते हैं। खेत में देर से ब्लाइट के पहले लक्षण छोटे होते हैं, गहरे हरे रंग के होते हैं, जो अनियमित-आकार के पानी-थक गए स्पॉट होते हैं।ये घाव आमतौर पर पहले निचली पत्तियों पर दिखाई देते हैं।घाव अक्सर पत्ती युक्तियों या किनारों के पास विकसित होने लगते हैं, जहां ओस को सबसे लंबे समय तक बनाए रखा जाता है। ठंडा, नम मौसम, ये घाव बड़े, गहरे भूरे या काले घावों में तेजी से विस्तार करते हैं, अक्सर चिकना दिखाई देते हैं।पत्ती के घाव भी अक्सर एक पीले क्लोरोटिक हेलो से घिरे होते हैं","गंभीर देर से ब्लाइट को प्रभावी रूप से Mancozeb के प्रोफिलैक्टिक स्प्रे के साथ 0.25% पर प्रबंधित किया जा सकता है, इसके बाद Cymoxanil+Mancozeb या Dimethomorph+Mancozeb 0.3% पर बीमारी की शुरुआत में 0.3% और पश्चिम बेंगाल में सिस्टमिक फंगिसाइड्स के आवेदन के बाद 0.25% पर Mancozeb का एक और स्प्रे",https://www.ag.ndsu.edu/publications/crops/late-blight-in-potato/figure-2-opt.jpeg/@@images/dfe1e0b4-08d4-404a-8e66-474de72b1e91.jpeg
23,Potato : Healthy (आलू: स्वस्थ),"कई आलू को विकसित करने के लिए लगातार नमी के स्तर की आवश्यकता होती है, इसलिए कंद स्थापित होने पर दैनिक आधार पर नियमित रूप से पानी।जब आप आलू के पौधों को पानी देते हैं तो इसे लगभग 8-10 इंच के जमीनी स्तर तक पहुंचना चाहिए।गर्म या गर्म मौसमों के दौरान आलू के पौधों को दिन में दो बार भारी मात्रा में पानी मिलता है क्योंकि मिट्टी जल्दी सूख जाती है।","पोषक तत्वों के साथ पैक किया गया।Pinterest पर साझा करें।
एंटीऑक्सिडेंट होते हैं।आलू फ्लेवोनोइड्स, कैरोटीनॉयड और फेनोलिक एसिड (4) जैसे यौगिकों में समृद्ध होते हैं।
रक्त शर्करा नियंत्रण में सुधार हो सकता है।
पाचन स्वास्थ्य में सुधार कर सकते हैं।
स्वाभाविक रूप से लस मुक्त।
अविश्वसनीय रूप से भरना।
बेहद बहुमुखी।",https://www.garden.eco/wp-content/uploads/2018/06/can-you-eat-potato-leaves.jpg
24,Raspberry : Healthy (रास्पबेरी: स्वस्थ),"फसल के बाद वसंत से प्रति सप्ताह एक इंच पानी।नियमित रूप से पानी की गहरी भिगोने से बेहतर है।किसी भी ""चूसने वालों"" या कैन को खोदकर अपने रास्पबेरी झाड़ियों को सुव्यवस्थित रखें जो पंक्तियों से अच्छी तरह से दूर बढ़ते हैं;यदि आप उन्हें नहीं खोदते हैं, तो वे पोषक तत्वों को दूर करेंगे और अगले साल आपके पास कम जामुन होगा।","वे पोटेशियम प्रदान करते हैं, हृदय कार्य के लिए आवश्यक हैं, और रक्तचाप को कम करने के लिए सिद्ध होते हैं।रास्पबेरी में ओमेगा -3 फैटी एसिड स्ट्रोक और हृदय रोग को रोकने में मदद कर सकते हैं।इनमें मैंगनीज नामक एक खनिज भी होता है, जो स्वस्थ हड्डियों और त्वचा के लिए आवश्यक है और रक्त शर्करा को विनियमित करने में मदद करता है।",https://www.gardeningknowhow.com/wp-content/uploads/2009/04/raspberry.jpg
25,Soybean : Healthy (सोयाबीन: स्वस्थ),"जब तक सोयाबीन मिट्टी के माध्यम से धकेल दिया जाता है, तब तक बेड को समान रूप से नम रखें।फूल और फली गठन के दौरान नियमित रूप से पानी।ओवरहेड पानी से बचें जिससे फूल और फली गिर सकते हैं।मिट्टी जब मिट्टी की नमी के संरक्षण के लिए 60 ° F (16 ° C) से अधिक गर्म हो जाती है।","फाइबर में उच्च
प्रोटीन में उच्च
संतृप्त वसा में कम
बिना कोलेस्ट्रोल का
लैक्टोज फ्री
ओमेगा -3 फैटी एसिड का एक अच्छा स्रोत
एंटीऑक्सिडेंट का एक स्रोत
Phytoestrogens में उच्च।",https://upload.wikimedia.org/wikipedia/commons/a/ac/Soybean_leaves.jpg
26,Squash : Powdery Mildew (स्क्वैश: पाउडर फफूंदी),"सफेद पाउडर स्पॉट ऊपरी और निचले दोनों पत्तों की सतहों पर बन सकते हैं, और जल्दी से बड़े धब्बों में विस्तार कर सकते हैं।
पाउडर फफूंदी पौधे को कमजोर कर देता है और फल समय से पहले उठता है।संक्रमित पौधों पर कम और छोटे फल बढ़ते हैं।
गर्म, शुष्क परिस्थितियों में, नए बीजाणु बनते हैं और आसानी से बीमारी फैलाते हैं।
पाउडर फफूंदी के लक्षण पहले मिनेसोटा में देर से गर्मियों के मध्य में दिखाई देते हैं।
उचित रिक्ति, पौधों के स्टैकिंग और खरपतवार नियंत्रण के माध्यम से पौधों के चारों ओर अच्छी हवा की गति प्रदान करें।
यदि अतिसंवेदनशील किस्में एक ऐसे क्षेत्र में बढ़ रही हैं जहां अतीत में पाउडर फफूंदी पैदा हुई है, तो फफूंदनाशक आवश्यक हो सकता है।","एक बड़ा चम्मच बेकिंग सोडा और एक-आधा चम्मच तरल, गैर-डिटरगेंट साबुन को एक गैलन पानी के साथ मिलाएं, और पौधों पर मिश्रण को उदारतापूर्वक स्प्रे करें।माउथवॉश।माउथवॉश आप अपने मुंह में कीटाणुओं को मारने के लिए दैनिक आधार पर उपयोग कर सकते हैं, पाउडर फफूंदी बीजाणुओं को मारने में भी प्रभावी हो सकता है।",https://extension.umn.edu/sites/extension.umn.edu/files/styles/caption_medium/public/powdery-mildew-2.jpg?itok=Un68av52
27,Strawberry : Leaf Scorch (स्ट्रॉबेरी: लीफ स्कॉर्च),"लीफ स्कॉर्च के लक्षण सामान्य (माइकोस्फेरेला) लीफ स्पॉट के शुरुआती चरणों के समान हैं, जिसमें अनियमित गहरे बैंगनी धब्बे ऊपरी पत्ती की सतह पर बिखरे हुए हैं।जैसे -जैसे धब्बे बढ़ते हैं, वे टार की बूंदों की तरह दिखने लगते हैं, और वास्तव में कवक के काले फलने वाले निकायों (Acervuli) के संचय होते हैं।स्पॉट के केंद्र बैंगनी बने हुए हैं (माइकोस्फेरेला लीफ स्पॉट में वे सफेद हैं) और कोई अच्छी तरह से परिभाषित घाव सीमा नहीं है।भारी संक्रमणों में, ये क्षेत्र समतल करते हैं और घावों के बीच ऊतक अक्सर चमकीले लाल रंग के लिए एक पर्पलिश पर ले जाता है जो कि खेती, तापमान या अन्य कारकों पर निर्भर होता है।पत्तियां अंततः भूरे रंग के हो जाती हैं, सूख जाती हैं, और मार्जिन पर कर्ल को पत्ती को एक झुलसा हुआ उपस्थिति देते हैं।Acervuli और Conidial आकारिकी की जांच से बीमारी के इस उन्नत चरण में पत्ती के स्थान और पत्ती झुलसने के बीच अंतर करने में मदद मिल सकती है।पत्ती के झुलसा घावों की ऊपरी पत्ती की सतहों पर, एक्वुली गहरे रंग के बीजाणु द्रव्यमान और अंधेरे एपोथेसिया के साथ अंधेरे होते हैं।पेटीओल घावों को लम्बी, धँसा हुआ है, भूरे रंग के लिए एक परप्लिश के साथ और पेटीओल को कम करके पत्ती को मार सकता है।धावक, फलों के डंठल, फल और कैप भी संक्रमित हो सकते हैं।पौधे कमजोर हो सकते हैं और मुकुट की संख्या और ताक़त कम हो सकती है।संक्रमण पौधों को सर्दियों और सूखे तनाव के लिए प्रेरित करता है।गंभीर संक्रमणों में, फूल और फल मर सकते हैं।","जबकि स्ट्रॉबेरी के पौधों पर पत्ती झुलसती है, निराशा हो सकती है, कुछ रणनीतियाँ हैं जो घर के बागवान बगीचे में इसके प्रसार को रोकने में मदद करने के लिए काम कर सकते हैं।स्ट्रॉबेरी लीफ स्कॉच कंट्रोल का प्राथमिक साधन हमेशा रोकथाम होना चाहिए।चूंकि यह फंगल रोगज़नक़ संक्रमित पौधों की गिरी हुई पत्तियों पर ओवरवॉइंटर्स है, इसलिए उचित बगीचे स्वच्छता महत्वपूर्ण है।इसमें स्ट्रॉबेरी पैच से संक्रमित बगीचे के मलबे को हटाने के साथ -साथ नए स्ट्रॉबेरी ट्रांसप्लांट की लगातार स्थापना शामिल है।नए प्लांटिंग और स्ट्रॉबेरी पैच का निर्माण एक सुसंगत स्ट्रॉबेरी फसल को बनाए रखने के लिए महत्वपूर्ण है, क्योंकि पुराने पौधों को गंभीर संक्रमण के लक्षण दिखाने की अधिक संभावना है।",https://content.ces.ncsu.edu/media/images/17531_IMG_2126.JPG
