index,disease_name,description,Possible Steps,image_url
10,Corn : Northern Leaf Blight (مکئی: شمالی پتی کی دھندلا),"شمالی مکئی کی پتی بلائٹ (این سی ایل بی) فنگس سیٹوسفیریا ٹوریکا کی وجہ سے ہے۔علامات عام طور پر پہلے نچلے پتے پر ظاہر ہوتے ہیں۔پتی کے گھاووں لمبے ہوتے ہیں (1 سے 6 انچ) اور بیضوی ، بھوری رنگ سبز رنگ لیکن پھر پیلا بھوری رنگ یا ٹین کا رخ کرتے ہیں۔نم حالات میں ، گہری بھوری رنگ کے بیضوں کو تیار کیا جاتا ہے ، عام طور پر نچلے پتے کی سطح پر ، جو گھاووں کو ""گندا"" بھوری رنگ کی شکل دیتے ہیں۔شدید دھندلا پودوں پر پوری پتے مر سکتے ہیں ، لہذا انفرادی گھاووں کو نظر نہیں آتا ہے۔کانوں کی بیرونی بھوسی پر گھاووں کا سامنا ہوسکتا ہے ، لیکن دانا انفکشن نہیں ہوتا ہے۔ہائبرڈز پر جو فنگس کے خلاف مزاحمت کے لئے ایچ ٹی جین پر مشتمل ہیں ، گھاووں چھوٹے ، کلوروٹک اور لکیری لکیروں میں ترقی کرسکتے ہیں۔یہ گھاووں نے شاذ و نادر ہی بیضوں کو جنم دیا ہے۔",فنگسائڈ ایپلی کیشنز نے شمالی مکئی کے پتیوں کے نقصان اور محفوظ پیداوار کو کم کیا۔حساس مکئی ہائبرڈز میں پیداوار کو کم کرنے میں فنگسائڈ کی قیمت زیادہ تھی۔اگر بیماری کے آغاز پر ان کا اطلاق ہوتا ہے تو فنگسائڈ سب سے زیادہ موثر تھے۔بیماری کا آغاز نمو کے مراحل میں مختلف ہوتا ہے ، اور اسی طرح فنگسائڈس کو استعمال کرنے کا بہترین مرحلہ۔,https://crop-protection-network.s3.amazonaws.com/articles/NLB-Daren-Mueller-02.jpg
11,Corn : Healthy (مکئی: صحت مند),مکئی کے پودے رات کے وقت 75 سے 80 ڈگری F اور 65 سے 70 ڈگری F کے دن کے وقت درجہ حرارت کو ترجیح دیتے ہیں۔مٹی کو مستقل طور پر نم رکھنا چاہئے ، لیکن سوگگی نہیں اور انہیں ہر 6 ماہ بعد ہی کھاد کی ضرورت ہوتی ہے۔اگرچہ ڈریکینا کم روشنی کے حالات لے سکتی ہے ، جب وہ روشن لیکن بالواسطہ روشنی میں رکھے جاتے ہیں تو وہ بہترین کارکردگی کا مظاہرہ کرتے ہیں۔ یہ پودوں کے لئے کچھ پیلے رنگ کے پتے پیدا کرنا قدرتی ہے ، لیکن اس کے بارے میں کچھ بھی گھبرانا نہیں ہے۔ لہذا اگر یہ ایک ہی وقت میں پیلے رنگ کے پتے پیدا کرتا ہے تو ، پانچ یا چھ کا کہنا ہے کہ ، آپ پانی سے زیادہ پانی کی کمی کا شکار ہوسکتے ہیں۔,کارن کے صحت سے متعلق کئی فوائد ہیں۔اعلی فائبر مواد کی وجہ سے ، یہ عمل انہضام میں مدد کرسکتا ہے۔اس میں قیمتی بی وٹامن بھی شامل ہیں ، جو آپ کی مجموعی صحت کے لئے اہم ہیں۔کارن ہمارے جسموں کو ضروری معدنیات جیسے زنک ، میگنیشیم ، تانبے ، لوہے اور مینگنیج بھی مہیا کرتا ہے۔,https://c8.alamy.com/comp/A85TR2/young-healthy-green-leaves-of-corn-maize-plant-in-pretty-unfolding-A85TR2.jpg
12,Grape : Black Rot (انگور: سیاہ سڑ),"انگور بلیک روٹ ایک فنگل بیماری ہے جس کی وجہ ایک نازک فنگس ، گائگنارڈیا بیڈویلی کی وجہ سے ہوتی ہے ، جو گرم اور مرطوب موسم کے دوران انگور کی انگور پر حملہ کرتی ہے۔""انگور بلیک سوٹ کا آغاز مشرقی شمالی امریکہ میں ہوا تھا ، لیکن اب یہ یورپ ، جنوبی امریکہ اور ایشیاء کے کچھ حصوں میں پایا جاتا ہے۔یہ گرم ، مرطوب آب و ہوا میں فصلوں کے مکمل نقصان کا سبب بن سکتا ہے ، لیکن بنجر موسم گرما والے خطوں میں عملی طور پر نامعلوم ہے۔یہ نام سیاہ کنارے سے آیا ہے جو پتیوں پر بھوری رنگ کے پیچ بڑھتے ہوئے سے ملتا ہے۔یہ بیماری پودے کے دوسرے حصوں پر بھی حملہ کرتی ہے ، ""بیل کے تمام سبز حصے: ٹہنیاں ، پتی اور پھلوں کے تنوں ، ٹینڈرلز اور پھل۔سب سے زیادہ نقصان دہ اثر پھلوں پر ہے۔",مانکوزیب بونیڈ منکوزیب فلو ایبل فنگسائڈ کے طور پر دستیاب ہے۔اس میں 37 man مانکوزیب ہوتا ہے اور سیاہ سڑ کو کنٹرول کرنے کے لئے بہت موثر ہونا چاہئے۔نووا (مائکلوبوٹینیل) امیونوکس فنگسائڈ میں دستیاب ہے۔یہ 1.55 ٪ مائکلوبوٹینیل ہے اور سیاہ سڑ کو کنٹرول کرنے کے لئے موثر ہونا چاہئے۔,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Guignardia_bidwellii_08.jpg/330px-Guignardia_bidwellii_08.jpg
13,Grape : Esca | Black Measles (انگور: ایسک |سیاہ خسرہ),انگور کے خسرہ ، جسے ESCA ، سیاہ خسرہ یا ہسپانوی خسرہ بھی کہا جاتا ہے ، نے اس کے علامات کے خفیہ اظہار کے ساتھ انگور کے کاشت کاروں کو طویل عرصے سے دوچار کیا ہے اور ، ایک طویل عرصے سے ، قابل شناخت وجہ حیاتیات کی کمی ہے۔نام ‘خسرہ’ سے مراد پھلوں پر پائے جانے والے سطحی مقامات (تصویر 1) سے مراد ہے۔سیزن کے دوران ، دھبے جلد کی سطح پر ہم آہنگ ہوسکتے ہیں ، جس سے بیر کو ظاہری شکل میں سیاہ بنا دیا جاتا ہے۔پھلوں کے سیٹ اور فصل کی کٹائی سے کچھ دن پہلے کسی بھی وقت اسپاٹنگ تیار ہوسکتی ہے۔پھلوں کے سیٹ پر متاثرہ بیر پختہ نہیں ہوتے ہیں اور اس کی شریعت اور خشک ہوجاتی ہے۔اسپاٹنگ کے علاوہ ، موسم کے آخر میں متاثرہ پھلوں میں بھی ایکڑڈ کا ذائقہ ہوگا۔ لیف علامات میں ایک ’ٹائیگر پٹی‘ پیٹرن (انجیر 2-بوتل پتی) کی خصوصیت ہوتی ہے جب سال بہ سال انفیکشن شدید ہوتے ہیں۔ہلکے انفیکشن سے پتیوں کی علامات پیدا ہوسکتی ہیں (تصویر 2-اپر پتی) جو دیگر بیماریوں یا غذائیت کی کمیوں سے الجھن میں پڑسکتی ہیں۔سفید کاشتکار کلوروسس کے علاقوں کو ظاہر کریں گے جس کے بعد نیکروسس ہوتا ہے ، جبکہ سرخ کاشت کار سرخ علاقوں کی خصوصیت رکھتے ہیں جس کے بعد نیکروسس ہوتا ہے۔موسم بہار کے ابتدائی علامات میں شوٹ ٹپ ڈائی بیک ، پتی کی رنگت اور سنگین معاملات میں مکمل ڈیفولیشن شامل ہیں۔,آج تک اس بیماری کو کنٹرول کرنے کا کوئی موثر طریقہ نہیں ہے۔متاثرہ بیر ، پتے اور تنے کو ہٹا دیں اور انہیں تباہ کریں۔زخم سیلینٹ (ایکریلک پینٹ میں 5 ٪ بورک ایسڈ) یا ضروری تیل یا مناسب فنگسائڈس کا استعمال کرتے ہوئے کوکیی انفیکشن کو کم سے کم کرنے کے لئے کٹے ہوئے زخموں کی حفاظت کریں۔,https://www.researchgate.net/profile/Laura-Mugnai/publication/43161073/figure/fig1/AS:340404659605512@1458170203496/Symptoms-associated-with-esca-of-grapevine-chlorosis-and-necrosis-on-the-leaves-showing_Q320.jpg
14,Grape : Leaf Blight | Isariopsis Leaf Spot (انگور: پتی دھندلا |isariopsis پتی جگہ),"فنگس ایک واجب الادا روگزن ہے جو بیل کے تمام سبز حصوں پر حملہ کرسکتا ہے۔
اس بیماری کی علامات اکثر پاؤڈر پھپھوندی کے ساتھ الجھن میں رہتی ہیں۔متاثرہ پتے ہلکے پیلے رنگ کے سبز گھاووں کی نشوونما کرتے ہیں جو آہستہ آہستہ بھوری ہوجاتے ہیں۔شدید طور پر متاثرہ پتے اکثر وقت سے پہلے ہی گر جاتے ہیں۔
نوجوان بیر انفیکشن کے لئے انتہائی حساس ہیں اور اکثر فنگس کے سفید پھل دار ڈھانچے سے ڈھکے رہتے ہیں۔سفید فام کاشتوں کے متاثرہ بوڑھے بیر بھوری رنگ کے سبز رنگ کا ہو سکتے ہیں ، جبکہ سیاہ فام کاشت کرنے والے گلابی رنگ کے سرخ ہوجاتے ہیں۔","انوکولم کی سطح کو کم کرنے کے لئے غیر فعال سپرے لگائیں۔
اسے کاٹ دو۔
اس چھتری کو کھولیں۔
اپنے دفاع کو نیچے نہ ہونے دیں۔
اسکاؤٹ جلدی ، اسکاؤٹ اکثر۔
محافظ اور سیسٹیمیٹک فنگسائڈس کا استعمال کریں۔
فنگسائڈ مزاحمت پر غور کریں۔
موسم دیکھیں۔",https://www.goodfruit.com/wp-content/uploads/Black-rot-lesions-on-leaves-indicate-potential-for-fruit-infection-1-feat2.jpg
15,Grape : Healthy (انگور: صحت مند),صرف روٹ زون میں پانی لگائیں۔انگور کے پودوں کو گیلے ہونے سے گریز کریں کیونکہ اس سے انگور کی بہت سی بیماریوں کی حوصلہ افزائی ہوسکتی ہے۔موسم خزاں میں پانی کی انگوروں کو کم کریں تاکہ پلانٹ کو سردیوں کی تیاری کے ل its اپنی کینوں کو سخت کرنے کی ترغیب ملے۔پرانی انگوروں کو شاذ و نادر ہی کسی بھی پانی کی ضرورت ہوتی ہے جب تک کہ سینڈی یا دیگر بہت اچھی طرح سے نالیوں والی مٹی پر نہ ہو۔,"غذائی اجزاء سے بھرے ہوئے ، خاص طور پر وٹامن سی اور کے۔
اعلی اینٹی آکسیڈینٹ مشمولات دائمی بیماریوں کو روک سکتے ہیں۔
پودوں کے مرکبات کینسر کی کچھ اقسام سے حفاظت کرسکتے ہیں۔
مختلف متاثر کن طریقوں سے دل کی صحت کے لئے فائدہ مند۔
بلڈ شوگر کی سطح کو کم کرسکتے ہیں اور ذیابیطس سے بچ سکتے ہیں۔",https://images.indianexpress.com/2021/02/grapes-1200.jpg
16,Orange : Haunglongbing | Citrus Greening (اورنج: ہنگلونگبنگ |ھٹی گریننگ),سائٹرس ہرے رنگ کی بیماری ویکٹر سے منتقل ہونے والے پیتھوجین کی وجہ سے لیموں کی بیماری ہے۔HLB رگوں اور ملحقہ ؤتکوں کے زرد ہونے کی عام علامات سے ممتاز ہے۔اس کے بعد پورے پتے کی اسپلٹی موٹلنگ ، قبل از وقت ڈیفولیئشن ، ٹہنیوں کا ڈائی بیک ، فیڈر روٹلیٹس اور پس منظر کی جڑوں کی کشی ، اور جوش و خروش میں کمی ، بالآخر اس کے بعد پورے پودے کی موت ہوگئی۔متاثرہ درختوں نے ترقی کی نشوونما کی ہے ، ایک سے زیادہ آف سیزن پھول (جن میں سے بیشتر گرتے ہیں) برداشت کرتے ہیں ، اور چھوٹے ، فاسد شکل کا پھل ایک موٹی ، پیلا چھلکے کے ساتھ تیار کرتے ہیں جو نچلے حصے میں سبز رہتا ہے اور اس کا ذائقہ بہت تلخ ہوتا ہے۔غذائی اجزاء کی کمیوں کے لئے عام علامات اکثر غلطی کی جاسکتی ہیں۔تاہم ، غذائی اجزاء کی کمیوں کے مابین امتیازی عنصر توازن کا نمونہ ہے۔غذائی اجزاء کی کمی پتیوں کی رگ کے مارجن کے ساتھ ساتھ ہم آہنگ ہوتی ہے ، جبکہ HLB رگ کے گرد غیر متناسب زرد ہوتا ہے۔HLB کی سب سے نمایاں علامت سبز رنگ اور پھلوں کی اسٹنٹنگ ہے ، خاص طور پر پکنے کے بعد,ھٹی مرض کی بیماری کے پھیلاؤ کو روکنے کا واحد طریقہ ACP (ایشین سائٹرس سائکلڈ) کو کنٹرول کرنا ہے۔چونکہ ھٹی ایک مشہور اور وسیع پیمانے پر لگائے جانے والے باغ کا درخت ہے ، لہذا گھر کے مالکان اس اہم جنگ کے سامنے والے خطوط پر ہیں۔ لیموں کے درخت کو نیم آئل کیڑے مار دوا سے بچائیں ، پودوں کے اوپری اور نیچے کی طرف دونوں۔آپ کو 10-14 دن میں دہرانے کی ضرورت پڑسکتی ہے ، اس کی حد تک انحصار کرتے ہوئے۔مائع تانبے کے فنگسائڈ کے ساتھ سڑنا کی نشوونما کا علاج کرکے پیروی کریں۔,https://www.universityofcalifornia.edu/sites/default/files/CitrusGreening.jpg
17,Peach : Bacterial Spot (پیچ: بیکٹیریل اسپاٹ),بیکٹیریل اسپاٹ آڑو ، نیکٹرائنز ، خوبانی ، اور Xanthomonas کیمپسٹریس PV کی وجہ سے پیدا ہونے والے پلموں کی ایک اہم بیماری ہے۔پرونی۔اس بیماری کی علامات میں پھلوں کے دھبے ، پتی کے دھبے ، اور ٹہنی کے کینکر شامل ہیں۔پھلوں کی علامات میں پیٹنگ ، کریکنگ ، گومنگ ، اور واٹرسوک ٹشو شامل ہیں ، جو پھل کو بھوری رنگ کی سڑ ، ریزوپس اور دیگر کوکیی انفیکشن کے ل more زیادہ حساس بنا سکتے ہیں۔شدید پتی کے اسپاٹ انفیکشن جلد ڈیفولیشن کا سبب بن سکتے ہیں۔شدید ڈیفولیئشن کے نتیجے میں پھلوں کا سائز کم ہوسکتا ہے ، اور دھوپ اور پھلوں کی کریکنگ ہوتی ہے۔ابتدائی ڈیفولیٹڈ درخت جوش و خروش اور سردیوں کی سختی میں کم ہوجاتے ہیں۔,بیکٹیریل اسپاٹ کے پھلوں کی علامات آڑو کے خارش کے ساتھ الجھن میں پڑسکتی ہیں ، جس کی وجہ فنگس کلاڈوسپوریم کارپوفیلیم کی وجہ سے ہوتا ہے ، تاہم خارش کے دھبے زیادہ سرکلر ہوتے ہیں ، گہری بھوری/سبز رنگ ، فجی ظاہری شکل ہوتی ہے ، اور پھلوں کی سطح کا گڑبڑ نہیں ہوتی ہے ، حالانکہ جلد کی کریکنگ ہوسکتی ہے۔خارش پتیوں کی علامات کا سبب نہیں بنتی ہے لیکن ٹہنیوں پر دھبوں کا سبب بن سکتی ہے۔بیکٹیریل اسپاٹ کے ابتدائی پھلوں کے مقامات سطحی ہوسکتے ہیں لیکن کریٹرز میں ترقی کرتے ہیں۔,https://www.gardeningknowhow.com/wp-content/uploads/2016/07/bacterial-spot-peach.jpg
18,Peach : Healthy (پیچ: صحت مند),آڑو کے درخت یو ایس ڈی اے زون 5 سے 8 یا 9 میں اگتے ہیں ، اور وہ بونے یا معیاری سائز میں دستیاب ہیں ، جس سے وہ گھر کے پچھواڑے کے باغات کے ل a ایک بہترین انتخاب بن جاتے ہیں۔ زیادہ تر زیورات کی طرح ، آڑو کے درختوں کو باقاعدہ کٹائی ، کھاد ڈالنے اور صحت مند اور پیداواری رہنے کے لئے چھڑکنے کی ضرورت ہوتی ہے۔اپنے درخت کے آس پاس زمین کو گھاس اور ماتمی لباس سے صاف رکھیں جو پانی اور غذائی اجزاء کا مقابلہ کریں ، اور سخاوت کے ساتھ ملچ کریں۔,"غذائی اجزاء اور اینٹی آکسیڈینٹس سے بھرے ہوئے۔
عمل انہضام میں مدد کرسکتا ہے۔
دل کی صحت کو بہتر بنا سکتا ہے۔
آپ کی جلد کی حفاظت کر سکتی ہے۔
کینسر کی کچھ اقسام کو روک سکتا ہے۔
الرجی کے علامات کو کم کرسکتے ہیں۔
وسیع پیمانے پر دستیاب اور اپنی غذا میں شامل کرنے میں آسان۔",https://www.tasteofhome.com/wp-content/uploads/2019/06/peaches-shutterstock_297863489-1.jpg
19,Pepper bell : Bacterial Spot (کالی مرچ کی گھنٹی: بیکٹیریل اسپاٹ),پتی کے دھبے جو پرانے پتیوں کی نچلی سطح پر چھوٹے ، پمپلس اور اوپری پتی کی سطح پر دکھائی دیتے ہیں جیسے چھوٹے پانی سے بھیگے ہوئے دھبے بیکٹیریل جگہ کی علامت ہیں۔میری لینڈ میں یہ کالی مرچ کی ایک اہم بیماری ہے۔یہ کبھی کبھار ٹماٹر پر بھی حملہ کرتا ہے۔آخر کار ، دھبے گہری سرحدوں کے ساتھ ٹین مراکز سے بھوری رنگ پیدا کرتے ہیں۔گرم ، مرطوب موسم کے دوران گھاووں کو وسعت ملتی ہے۔پتے پھر پیلے رنگ کے ہو سکتے ہیں ، پھر بھوری اور گر سکتے ہیں۔تنے پر بھی گھاووں کی نشوونما ہوسکتی ہے۔پھل چھوٹے ، کھردری جگہوں کی نشوونما کرتے ہیں جو کھانے کے معیار کو متاثر نہیں کرتے ہیں۔شدید متاثرہ پتے کالی مرچ کے سنسکلڈ کے نتیجے میں گر جائیں گے۔بیکٹیریل پتی کا مقام بارش کو چھڑکنے اور گیلے ، متاثرہ پودوں کے ساتھ کام کرنے سے پھیلتا ہے۔یہ بیماری گیلے موسم کے دوران پودوں کو ناپاک کرسکتی ہے۔گرم ، خشک موسم اس بیماری کے پھیلاؤ کو سست کرتا ہے۔یہ بیماری بیج یا ٹرانسپلانٹ پر آسکتی ہے اور فصلوں کی باقیات اور مٹی میں اوور ونٹر ہوسکتی ہے۔,"مزاحم اقسام کو منتخب کریں
بیماری سے پاک بیج اور ٹرانسپلانٹ خریدیں۔
بیجوں کا علاج 2 منٹ کے لئے 10 cl کلورین بلیچ حل (1 حصہ بلیچ 9 9 حصے کا پانی) میں کریں۔پودے لگانے سے پہلے بیجوں کو اچھی طرح سے کللا کریں اور انہیں خشک کریں۔
بھوسے یا گھاس کے تراشوں سے ڈھکے ہوئے اخبار جیسے موٹی نامیاتی مواد کے ساتھ گہری پودے۔
اوور ہیڈ پانی سے پرہیز کریں۔
سیزن کے اختتام پر پودوں کے بڑے حصوں اور تمام ملبے کو بری طرح سے متاثر کریں اور خارج کردیں۔
انفیکشن کے پھیلاؤ کو سست کرنے کے لئے ہر 10-14 دن فکسڈ تانبے (نامیاتی فنگسائڈ) کے ساتھ چھڑکیں۔
کالی مرچ کو مختلف جگہ پر گھمائیں اگر انفیکشن شدید ہوں اور پودے لگانے سے پہلے کالی پلاسٹک کے ملچ یا سیاہ زمین کی تزئین کے تانے بانے سے مٹی کو ڈھانپیں۔",https://extension.umd.edu/sites/default/files/_images/programs/grow_it_eat_it/diseases/BacterialLeafSpot/bacterial_leaf_spot_pepper_plant_l.jpg
20,Pepper bell : Healthy (کالی مرچ کی گھنٹی: صحت مند),گھنٹی مرچ کو اچھی طرح سے پانی میں رکھیں ، لیکن مٹی کو کبھی بھی سوگ کو نہ چھوڑیں۔پانی کو تقریبا 6 6 انچ گہرا نمی کرنے کے لئے پانی ، پھر اسے قدرے خشک ہونے دیں۔پھلوں کے سیٹ کے دوران پانی دینا خاص طور پر اہم ہوتا ہے ، جب چھوٹے مرچ پھولوں کی جگہ لیتے ہیں ، اور گھنٹیوں کے پختہ ہوتے ہی۔مستقل نمی مرچ کو مضبوط اور صحت مند رکھنے میں مدد کرتی ہے۔,سرخ ، نارنجی ، اور پیلے رنگ کی گھنٹی مرچ صحت سے متعلق زبردست فوائد سے بھرا ہوا ہے - وہ وٹامنز سے بھرے ہوئے ہیں اور کیلوری میں کم ہیں!وہ وٹامن اے ، وٹامن سی ، اور پوٹاشیم کا ایک بہترین ذریعہ ہیں۔گھنٹی مرچ میں فائبر ، فولیٹ اور آئرن کی صحت مند خوراک بھی ہوتی ہے۔,https://www.healthbenefitstimes.com/9/gallery/bell-peppers/Bell-pepper-leaves.jpg
21,Potato : Early Blight (آلو: ابتدائی بلائٹ),زیادہ تر پیداواری علاقوں میں ، ابتدائی دھندلاپن سالانہ کسی حد تک ہوتا ہے۔ابتدائی بلائٹ کی شدت کا انحصار بارش ، اوس یا آبپاشی سے پودوں کی نمی کی تعدد پر ہے۔پودوں کی غذائیت کی حیثیت ؛اور کاشتکار کی حساسیت۔ ابتدائی بلائٹ کی پہلی علامات چھوٹے ، سرکلر یا فاسد ، گہری بھوری کے طور پر بوڑھے (نچلے) پتے پر سیاہ دھبوں سے نمودار ہوتی ہیں۔یہ مقامات 3/8 انچ قطر میں وسعت دیتے ہیں اور آہستہ آہستہ کونیی کے سائز کا ہو سکتے ہیں۔ نوجوان ، مکمل طور پر پھیلائے جانے والے پتے پر غیر معمولی گھاووں کو بھوری رنگ کے اسپاٹ گھاووں سے الجھایا جاسکتا ہے۔یہ پہلے گھاووں میں انفیکشن کے تقریبا two دو سے تین دن ظاہر ہوتے ہیں ، ان گھاووں کی سطح پر مزید اسپرولیشن کے ساتھ تین سے پانچ دن بعد پائے جاتے ہیں۔,ابتدائی دھندلاپن کے علاج میں آلو کی اقسام پودے لگانے سے روک تھام شامل ہے جو بیماری کے خلاف مزاحم ہیں۔دیر سے پختگی ابتدائی پختگی کی اقسام کے مقابلے میں زیادہ مزاحم ہے۔اوور ہیڈ آبپاشی سے پرہیز کریں اور پودوں کے مابین کافی ہوائی جہاز کی اجازت دیں تاکہ جلد سے جلد پودوں کو خشک ہوجائے۔,https://www.ag.ndsu.edu/publications/crops/early-blight-in-potato/figure-1-opt.jpeg/@@images/468990cc-77a9-4e29-8779-0eb3e94e0407.jpeg
22,Potato : Late Blight (آلو: دیر سے دھماکے),پرائمری میزبان آلو ہے ، لیکن پی انفیسٹن دوسرے سولانیسیس پودوں کو بھی متاثر کرسکتے ہیں ، جن میں ٹماٹر ، پیٹونیاس اور بالوں والی نائٹ شیڈ شامل ہیں ، جو آلو کے لئے انوکولم کے ذریعہ کام کرسکتے ہیں۔ کھیت میں دیر سے دھندلا پن کی پہلی علامات چھوٹے ، ہلکے سے گہری سبز ، سرکلر سے بے قاعدہ پانی سے بھری ہوئی جگہیں ہیں۔یہ گھاووں کو عام طور پر پہلے نچلے پتے پر ظاہر ہوتا ہے۔پتی کے اشارے یا کناروں کے قریب اکثر گھاووں کی نشوونما کرنا شروع ہوجاتی ہے ، جہاں اوس کو سب سے طویل عرصہ تک برقرار رکھا جاتا ہے۔ ٹھنڈا ، نم موسم کے دوران ، یہ گھاو تیزی سے بڑے ، گہرے بھوری یا سیاہ گھاووں میں پھیل جاتے ہیں ، جو اکثر چکنائی دکھائی دیتے ہیں۔پتی کے گھاووں کو بھی کثرت سے پیلے رنگ کے کلوروٹک ہال سے گھیر لیا جاتا ہے,شدید دیر سے ہونے والے دھندلای کو 0.25 ٪ پر منکوزیب کے پروفیلیکٹک سپرے کے ساتھ مؤثر طریقے سے انتظام کیا جاسکتا ہے جس کے بعد سائموکسانیل+مانکوزیب یا ڈیمیتھومورف+مانکوزیب 0.3 فیصد بیماری کے آغاز پر اور مغربی بنگال میں سیسٹیمیٹک فنگسائڈس کی درخواست کے بعد 0.25 ٪ سات دن مانکوزیب کا ایک اور سپرے ہوتا ہے۔,https://www.ag.ndsu.edu/publications/crops/late-blight-in-potato/figure-2-opt.jpeg/@@images/dfe1e0b4-08d4-404a-8e66-474de72b1e91.jpeg
23,Potato : Healthy (آلو: صحت مند),بہت سے آلو کی نشوونما کے لئے نمی کی مستقل سطح کی ضرورت ہوتی ہے ، لہذا جب روزانہ کی بنیاد پر ٹبرز قائم ہوتے ہیں تو باقاعدگی سے پانی۔جب آپ آلو کے پودوں کو پانی دیتے ہیں تو اسے تقریبا 8-10 انچ کی زمینی سطح تک پہنچنا چاہئے۔گرم یا گرم موسموں کے دوران آلو کے پودوں کو دن میں دو بار بھاری مقدار میں پودے پانی کی مقدار میں خشک ہوجاتا ہے۔,"غذائی اجزاء سے بھرےپنٹیرسٹ پر شیئر کریں۔
اینٹی آکسیڈینٹ پر مشتمل ہے۔آلو فلاوونائڈز ، کیروٹینائڈز اور فینولک ایسڈ (4) جیسے مرکبات سے مالا مال ہیں۔
بلڈ شوگر کنٹرول کو بہتر بنا سکتا ہے۔
ہاضمہ صحت کو بہتر بنا سکتا ہے۔
قدرتی طور پر گلوٹین فری۔
حیرت انگیز طور پر بھرنا۔
انتہائی ورسٹائل۔",https://www.garden.eco/wp-content/uploads/2018/06/can-you-eat-potato-leaves.jpg
24,Raspberry : Healthy (راسبیری: صحت مند),"بہار سے فصل کی کٹائی کے بعد ہر ہفتے ایک انچ پانی۔باقاعدگی سے پانی دینا کبھی کبھار گہری بھیگنے سے بہتر ہوتا ہے۔کسی بھی ""چوسنے والوں"" یا کینوں کو کھود کر اپنی رسبری جھاڑیوں کو صاف رکھیں جو قطاروں سے اچھی طرح سے بڑھتے ہیں۔اگر آپ ان کو کھودتے نہیں ہیں تو ، وہ غذائی اجزاء کو دور کردیں گے اور اگلے سال آپ کے پاس کم بیر ہوگی۔",وہ پوٹاشیم مہیا کرتے ہیں ، جو دل کے کام کے لئے ضروری ہے ، اور بلڈ پریشر کو کم کرنے کے لئے ثابت ہوتا ہے۔رسبریوں میں اومیگا 3 فیٹی ایسڈ اسٹروک اور دل کی بیماری سے بچنے میں مدد کرسکتے ہیں۔ان میں مینگنیج نامی معدنیات بھی ہوتا ہے ، جو صحت مند ہڈیوں اور جلد کے لئے ضروری ہے اور بلڈ شوگر کو منظم کرنے میں مدد کرتا ہے۔,https://www.gardeningknowhow.com/wp-content/uploads/2009/04/raspberry.jpg
25,Soybean : Healthy (سویا بین: صحت مند),بستر پودے لگاتے رہیں جب تک کہ سویابین مٹی کے ذریعے دھکیل نہ لگے۔پھول اور پھلی کی تشکیل کے دوران باقاعدگی سے پانی۔اوور ہیڈ پانی سے پرہیز کریں جس کی وجہ سے پھول اور پھلی گر سکتے ہیں۔مٹی کی نمی کے تحفظ کے ل the جب مٹی گرم ہوجاتی ہے تو مٹی گرم ہوجاتی ہے۔,"فائبر میں زیادہ
پروٹین میں اعلی
سنترپت چربی میں کم
کولیسٹرول مفت
لییکٹوز مفت
اومیگا 3 فیٹی ایسڈ کا ایک اچھا ذریعہ
اینٹی آکسیڈینٹس کا ایک ذریعہ
فائٹوسٹروجنز میں اعلی۔",https://upload.wikimedia.org/wikipedia/commons/a/ac/Soybean_leaves.jpg
26,Squash : Powdery Mildew (اسکواش: پاؤڈر پھپھوندی),"سفید پاؤڈر کے مقامات اوپری اور نچلے پتی دونوں سطحوں پر بن سکتے ہیں ، اور تیزی سے بڑے بلاک میں پھیل سکتے ہیں۔
پاؤڈر پھپھوندی پودوں کو کمزور کردیتی ہے اور پھل وقت سے پہلے ہی پک جاتا ہے۔متاثرہ پودوں پر کم اور چھوٹے پھل اگتے ہیں۔
گرم ، خشک حالات میں ، نئے بیضوں کی تشکیل اور آسانی سے اس بیماری کو پھیلاتے ہیں۔
مینیسوٹا میں سب سے پہلے موسم گرما کے آخر سے پاؤڈر پھپھوندی کی علامات ظاہر ہوتی ہیں۔
مناسب وقفہ کاری ، پودوں کو اسٹیکنگ اور گھاس کے کنٹرول کے ذریعے پودوں کے آس پاس اچھی ہوا کی نقل و حرکت فراہم کریں۔
اگر کسی ایسے علاقے میں حساس اقسام بڑھ رہے ہیں جہاں ماضی میں پاؤڈر پھپھوندی کے نتیجے میں پیداوار میں کمی واقع ہوئی ہے تو ، فنگسائڈ ضروری ہوسکتا ہے۔",ایک چمچ بیکنگ سوڈا اور ایک آدھ چائے کا چمچ مائع ، غیر ڈیٹرجنٹ صابن کو ایک گیلن پانی کے ساتھ جوڑیں ، اور پودوں پر اس مرکب کو آزادانہ طور پر چھڑکیں۔ماؤتھ واشآپ کے منہ میں جراثیم کو مارنے کے لئے روزانہ کی بنیاد پر جو ماؤتھ واش استعمال کرسکتے ہیں وہ پاؤڈر پھپھوندی کے بیضوں کو مارنے میں بھی کارآمد ثابت ہوسکتے ہیں۔,https://extension.umn.edu/sites/extension.umn.edu/files/styles/caption_medium/public/powdery-mildew-2.jpg?itok=Un68av52
