index,disease_name,description,Possible Steps,image_url
10,Corn : Northern Leaf Blight (சோளம்: வடக்கு இலை ப்ளைட்டின்),"வடக்கு சோள இலை ப்ளைட் (என்.சி.எல்.பி) செட்டோஸ்பேரியா டர்சிகா என்ற பூஞ்சையால் ஏற்படுகிறது.அறிகுறிகள் பொதுவாக குறைந்த இலைகளில் முதலில் தோன்றும்.இலை புண்கள் நீளமாக (1 முதல் 6 அங்குலங்கள்) மற்றும் நீள்வட்ட, சாம்பல்-பச்சை நிறத்தில் இருக்கும், ஆனால் பின்னர் வெளிர் சாம்பல் அல்லது பழுப்பு நிறமாக மாறும்.ஈரமான நிலைமைகளின் கீழ், அடர் சாம்பல் வித்திகள் உற்பத்தி செய்யப்படுகின்றன, பொதுவாக கீழ் இலை மேற்பரப்பில், புண்களுக்கு ""அழுக்கு"" சாம்பல் தோற்றத்தை அளிக்கிறது.கடுமையாக வெளுத்த தாவரங்களின் முழு இலைகளும் இறக்கக்கூடும், எனவே தனிப்பட்ட புண்கள் தெரியவில்லை.காதுகளின் வெளிப்புற உமியில் புண்கள் ஏற்படலாம், ஆனால் கர்னல்கள் பாதிக்கப்படவில்லை.பூஞ்சை எதிர்ப்பதற்கு ஒரு HT மரபணுவைக் கொண்ட கலப்பினங்களில், புண்கள் சிறியவை, குளோரோடிக் மற்றும் நேரியல் கோடுகளாக உருவாகலாம்.இந்த புண்கள் அரிதாகவே வித்திகளை உருவாக்குகின்றன.","பூஞ்சைக் கொல்லி பயன்பாடுகள் வடக்கு சோள இலை ப்ளைட்டின் சேதம் மற்றும் பாதுகாக்கப்பட்ட விளைச்சலைக் குறைத்தன.எளிதில் பாதிக்கப்படக்கூடிய சோள கலப்பினங்களில் விளைச்சலைக் குறைப்பதில் பூஞ்சைக் கொல்லும் மதிப்பு அதிகமாக இருந்தது.நோய் தொடங்கியதில் அவை பயன்படுத்தப்பட்டால் பூஞ்சைக் கொல்லி மிகவும் பயனுள்ளதாக இருந்தது.நோய் ஆரம்பம் வளர்ச்சி நிலைகளில் மாறுபடுகிறது, எனவே பூஞ்சைக் கொல்லிகளைப் பயன்படுத்துவதற்கான சிறந்த நிலை.",https://crop-protection-network.s3.amazonaws.com/articles/NLB-Daren-Mueller-02.jpg
11,Corn : Healthy (சோளம்: ஆரோக்கியமான),"சோள செடிகள் பகல்நேர வெப்பநிலையை 75 முதல் 80 டிகிரி எஃப் மற்றும் இரவில் 65 முதல் 70 டிகிரி எஃப் வரை விரும்புகின்றன.மண்ணை தொடர்ந்து ஈரப்பதமாக வைத்திருக்க வேண்டும், ஆனால் சோர்வாக இல்லை, மேலும் அவர்களுக்கு ஒவ்வொரு 6 மாதங்களுக்கும் மட்டுமே உரம் தேவை.டிராக்கீனா குறைந்த ஒளி நிலைமைகளை எடுக்க முடியும் என்றாலும், பிரகாசமான ஆனால் மறைமுக ஒளியில் வைக்கப்படும்போது அவை சிறப்பாகச் செயல்படுகின்றன. ஒரு ஆலை ஒரு சில மஞ்சள் இலைகளை உற்பத்தி செய்வது இயற்கையானது, அதைப் பற்றி கவலைப்பட ஒன்றுமில்லை. இருப்பினும் இது நிறைய மஞ்சள் இலைகளை ஒரே நேரத்தில் உற்பத்தி செய்தால், ஐந்து அல்லது ஆறு என்று சொல்லுங்கள், நீங்கள் அதிகப்படியான வாட்டர் ஆக இருக்கலாம் அல்லது ஆலை ஒளியின் பற்றாக்குறையால் பாதிக்கப்படலாம்.","சோளத்திற்கு பல சுகாதார நன்மைகள் உள்ளன.அதிக ஃபைபர் உள்ளடக்கம் இருப்பதால், இது செரிமானத்திற்கு உதவக்கூடும்.இதில் மதிப்புமிக்க பி வைட்டமின்களும் உள்ளன, அவை உங்கள் ஒட்டுமொத்த ஆரோக்கியத்திற்கு முக்கியமானவை.சோளம் நம் உடலுக்கு துத்தநாகம், மெக்னீசியம், தாமிரம், இரும்பு மற்றும் மாங்கனீசு போன்ற அத்தியாவசிய தாதுக்களையும் வழங்குகிறது.",https://c8.alamy.com/comp/A85TR2/young-healthy-green-leaves-of-corn-maize-plant-in-pretty-unfolding-A85TR2.jpg
12,Grape : Black Rot (திராட்சை: கருப்பு அழுகல்),"திராட்சை கருப்பு அழுகல் என்பது சூடான மற்றும் ஈரப்பதமான வானிலையின் போது திராட்சை கொடிகளைத் தாக்கும் கிக்னார்டியா பிட்வெலி என்ற அஸ்கொமைசெட்டஸ் பூஞ்சையால் ஏற்படும் ஒரு பூஞ்சை நோயாகும்.""திராட்சை கருப்பு அழுகல் கிழக்கு வட அமெரிக்காவில் தோன்றியது, ஆனால் இப்போது ஐரோப்பா, தென் அமெரிக்கா மற்றும் ஆசியாவின் பகுதிகளில் நிகழ்கிறது.இது சூடான, ஈரப்பதமான காலநிலையில் முழுமையான பயிர் இழப்பை ஏற்படுத்தும், ஆனால் வறண்ட கோடைகாலங்களைக் கொண்ட பகுதிகளில் கிட்டத்தட்ட தெரியவில்லை. ”இலைகளில் பழுப்பு நிற திட்டுகளை வளர்க்கும் எல்லைகள் கொண்ட கருப்பு விளிம்பிலிருந்து இந்த பெயர் வருகிறது.இந்த நோய் தாவரத்தின் பிற பகுதிகளையும் தாக்குகிறது, “கொடியின் அனைத்து பச்சை பாகங்களும்: தளிர்கள், இலை மற்றும் பழ தண்டுகள், டெண்டிரில்ஸ் மற்றும் பழம்.மிகவும் தீங்கு விளைவிக்கும் விளைவு பழத்திற்கு ”",போனிட் மான்கோசெப் பாயக்கூடிய பூஞ்சைக் கொல்லியாக மான்கோசெப் கிடைக்கிறது.இது 37% மான்கோசெப்பைக் கொண்டுள்ளது மற்றும் கருப்பு அழுகலைக் கட்டுப்படுத்த மிகவும் பயனுள்ளதாக இருக்க வேண்டும்.நோவா (மைக்லோபுடானில்) இம்யூனாக்ஸ் பூஞ்சைக் கொல்லியில் கிடைக்கிறது.இது 1.55 % MyClobutanil மற்றும் கருப்பு அழுகலைக் கட்டுப்படுத்த பயனுள்ளதாக இருக்க வேண்டும்.,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Guignardia_bidwellii_08.jpg/330px-Guignardia_bidwellii_08.jpg
13,Grape : Esca | Black Measles (திராட்சை: எஸ்கா |கருப்பு தட்டம்மை),"கிரேப்வின் தட்டம்மை, எஸ்கா, கருப்பு தட்டம்மை அல்லது ஸ்பானிஷ் அம்மை என்றும் அழைக்கப்படுகிறது, இது நீண்ட காலமாக திராட்சை விவசாயிகளை அதன் அறிகுறிகளின் ரகசிய வெளிப்பாட்டால் பாதித்துள்ளது, நீண்ட காலமாக, அடையாளம் காணக்கூடிய காரண உயிரினத்தின் (கள்) பற்றாக்குறை.‘தட்டம்மை’ என்ற பெயர் பழத்தில் காணப்படும் மேலோட்டமான இடங்களைக் குறிக்கிறது (படம் 1).பருவத்தில், புள்ளிகள் தோல் மேற்பரப்பில் ஒன்றிணைந்து, பெர்ரிகளை தோற்றத்தில் கருப்பு நிறமாக்குகின்றன.பழ தொகுப்புக்கும் அறுவடைக்கு சில நாட்களுக்கும் இடையில் எந்த நேரத்திலும் ஸ்பாட்டிங் உருவாகலாம்.பழ தொகுப்பில் பாதிக்கப்பட்ட பெர்ரி முதிர்ச்சியடையாது, மேலும் சுருங்கி வறண்டு போகும்.ஸ்பாட்டிங் செய்வதைத் தவிர, பருவத்தில் பிற்காலத்தில் பாதிக்கப்பட்ட பழங்களும் ஒரு கடுமையான சுவை கொண்டிருக்கும். நோய்த்தொற்றுகள் ஆண்டுதோறும் கடுமையாக இருக்கும்போது, ​​எல்இஎஃப் அறிகுறிகள் ஒரு ‘டைகர் ஸ்ட்ரைப்’ வடிவத்தால் (படம் 2-கீழ் இலை) வகைப்படுத்தப்படுகின்றன.லேசான நோய்த்தொற்றுகள் இலை அறிகுறிகளை (படம் 2-மேல் இலை) உருவாக்கலாம், அவை பிற நோய்கள் அல்லது ஊட்டச்சத்து குறைபாடுகளுடன் குழப்பமடையக்கூடும்.வெள்ளை சாகுபடிகள் குளோரோசிஸின் பகுதிகளைத் தொடர்ந்து நெக்ரோசிஸைக் காண்பிக்கும், அதே நேரத்தில் சிவப்பு சாகுபடிகள் சிவப்பு பகுதிகளால் வகைப்படுத்தப்படுகின்றன, அதைத் தொடர்ந்து நெக்ரோசிஸ்.ஆரம்பகால வசந்த அறிகுறிகளில் ஷூட் டிப் டைபேக், இலை நிறமாற்றம் மற்றும் கடுமையான சந்தர்ப்பங்களில் முழுமையான நீக்குதல் ஆகியவை அடங்கும்.","இன்றுவரை இந்த நோயைக் கட்டுப்படுத்த எந்த பயனுள்ள முறையும் இல்லை.பாதிக்கப்பட்ட பெர்ரி, இலைகள் மற்றும் தண்டு அகற்றி அவற்றை அழிக்கவும்.காயம் முத்திரை குத்த பயன்படும் மெழுகு போன்ற ஒரு வகை (அக்ரிலிக் வண்ணப்பூச்சில் 5% போரிக் அமிலம்) அல்லது அத்தியாவசிய எண்ணெய் அல்லது பொருத்தமான பூஞ்சைக் கொல்லிகளைப் பயன்படுத்தி பூஞ்சை தொற்றுநோயைக் குறைக்க கத்தரிக்காய் காயங்களைப் பாதுகாக்கவும்.",https://www.researchgate.net/profile/Laura-Mugnai/publication/43161073/figure/fig1/AS:340404659605512@1458170203496/Symptoms-associated-with-esca-of-grapevine-chlorosis-and-necrosis-on-the-leaves-showing_Q320.jpg
14,Grape : Leaf Blight | Isariopsis Leaf Spot (திராட்சை: இலை ப்ளைட்டின் |ஐசாரியோப்சிஸ் இலை இடம்),"பூஞ்சை என்பது ஒரு கட்டாய நோய்க்கிருமியாகும், இது கொடியின் அனைத்து பசுமையான பகுதிகளையும் தாக்கும்.
இந்த நோயின் அறிகுறிகள் தூள் பூஞ்சை காளான் மூலம் அடிக்கடி குழப்பமடைகின்றன.பாதிக்கப்பட்ட இலைகள் வெளிர் மஞ்சள்-பச்சை புண்களை உருவாக்குகின்றன, அவை படிப்படியாக பழுப்பு நிறமாக மாறும்.கடுமையாக பாதிக்கப்பட்ட இலைகள் பெரும்பாலும் முன்கூட்டியே குறைகின்றன. பாதிக்கப்பட்ட இலைக்காம்புகள், டெண்டிரில்ஸ் மற்றும் தளிர்கள் பெரும்பாலும் சுருண்டு, ஒரு மேய்ப்பனின் வஞ்சகத்தை உருவாக்கி, இறுதியில் பழுப்பு நிறமாகி இறந்து விடுகின்றன.
இளம் பெர்ரிகள் தொற்றுநோய்க்கு மிகவும் எளிதில் பாதிக்கப்படுகின்றன, மேலும் அவை பெரும்பாலும் பூஞ்சையின் வெள்ளை பழம்தரும் கட்டமைப்புகளால் மூடப்பட்டிருக்கும்.பாதிக்கப்பட்ட வெள்ளை சாகுபடிகளின் பழைய பெர்ரிகள் மந்தமான சாம்பல்-பச்சை நிறமாக மாறக்கூடும், அதேசமயம் கருப்பு சாகுபடிகள் இளஞ்சிவப்பு சிவப்பு நிறமாக மாறும்.","இனோகுலம் அளவைக் குறைக்க செயலற்ற ஸ்ப்ரேக்களைப் பயன்படுத்துங்கள்.
அதை வெட்டுங்கள்.
அந்த விதானத்தைத் திறக்கவும்.
உங்கள் பாதுகாப்புகளை குறைக்க வேண்டாம்.
ஆரம்பத்தில் சாரணர், சாரணர் அடிக்கடி.
பாதுகாப்பு மற்றும் முறையான பூஞ்சைக் கொல்லிகளைப் பயன்படுத்துங்கள்.
பூஞ்சைக் கொல்லி எதிர்ப்பைக் கவனியுங்கள்.
வானிலை பாருங்கள்.",https://www.goodfruit.com/wp-content/uploads/Black-rot-lesions-on-leaves-indicate-potential-for-fruit-infection-1-feat2.jpg
15,Grape : Healthy (திராட்சை: ஆரோக்கியமான),"வேர் மண்டலத்திற்கு மட்டுமே தண்ணீரைப் பயன்படுத்துங்கள்.திராட்சை பசுமையாக ஈரமாக இருப்பதைத் தவிர்க்கவும், ஏனெனில் இது பல திராட்சை நோய்களை ஊக்குவிக்கும்.குளிர்காலத்திற்குத் தயாராவதற்கு ஆலை அதன் கரும்புகளை கடினப்படுத்த ஊக்குவிப்பதற்காக இலையுதிர்காலத்தில் நீர்ப்பாசனம் செய்யும் இளம் கொடிகளைக் குறைக்கவும்.பழைய கொடிகளுக்கு மணல் அல்லது பிற நன்கு வடிகட்டிய மண்ணில் இல்லாவிட்டால் ஏதேனும் நீர்ப்பாசனம் தேவைப்படுகிறது.","ஊட்டச்சத்துக்களால் நிரம்பியுள்ளது, குறிப்பாக வைட்டமின்கள் சி மற்றும் கே.
அதிக ஆக்ஸிஜனேற்ற உள்ளடக்கங்கள் நாட்பட்ட நோய்களைத் தடுக்கலாம்.
தாவர கலவைகள் சில வகையான புற்றுநோய்களிலிருந்து பாதுகாக்கக்கூடும்.
இதய ஆரோக்கியத்திற்கு பல்வேறு சுவாரஸ்யமான வழிகளில் நன்மை பயக்கும்.
இரத்த சர்க்கரை அளவைக் குறைத்து நீரிழிவு நோயிலிருந்து பாதுகாக்கலாம்.",https://images.indianexpress.com/2021/02/grapes-1200.jpg
16,Orange : Haunglongbing | Citrus Greening (ஆரஞ்சு: ஹான்க்லாங்கிங் |சிட்ரஸ் கிரீனிங்),"சிட்ரஸ் பசுமைப்படுத்தும் நோய் என்பது திசையன்-பரவும் நோய்க்கிருமியால் ஏற்படும் சிட்ரஸின் நோயாகும்.நரம்புகள் மற்றும் அருகிலுள்ள திசுக்களின் மஞ்சள் நிறத்தின் பொதுவான அறிகுறிகளால் எச்.எல்.பி வேறுபடுகிறது;அதைத் தொடர்ந்து முழு இலையின் ஸ்ப்ளோச்சி மோட்லிங், முன்கூட்டிய நீக்குதல், கிளைகளின் இறப்பு, ஊட்டி ரூட்ட்லெட்டுகள் மற்றும் பக்கவாட்டு வேர்களின் சிதைவு, மற்றும் வீரியத்தின் வீழ்ச்சி ஆகியவை இறுதியில் முழு தாவரத்தின் மரணமும்.பாதிக்கப்பட்ட மரங்கள் வளர்ச்சியைக் குன்றின, பல ஆஃப்-சீசன் பூக்களை (அவற்றில் பெரும்பாலானவை விழுகின்றன), மற்றும் சிறிய, ஒழுங்கற்ற வடிவிலான பழத்தை அடர்த்தியான, வெளிர் தலாம் கொண்டு உற்பத்தி செய்கின்றன, அவை கீழே பச்சை நிறமாக இருக்கும் மற்றும் மிகவும் கசப்பாக இருக்கும்.பொதுவான அறிகுறிகள் பெரும்பாலும் ஊட்டச்சத்து குறைபாடுகளுக்கு தவறாக இருக்கலாம்;இருப்பினும், ஊட்டச்சத்து குறைபாடுகளுக்கு இடையிலான தனித்துவமான காரணி சமச்சீரின் வடிவமாகும்.இலை நரம்பு விளிம்பில் ஊட்டச்சத்து குறைபாடுகள் சமச்சீராக இருக்கின்றன, அதே நேரத்தில் எச்.எல்.பி நரம்பைச் சுற்றி ஒரு சமச்சீரற்ற மஞ்சள் நிறத்தைக் கொண்டுள்ளது.எச்.எல்.பியின் மிகவும் குறிப்பிடத்தக்க அறிகுறி பழத்தை பசுமைப்படுத்துதல் மற்றும் தடுமாறுவது, குறிப்பாக பழுக்கிய பிறகு","சிட்ரஸ் பசுமைப்படுத்தும் நோய் பரவுவதைத் தடுப்பதற்கான ஒரே வழி ஏ.சி.பி (ஆசிய சிட்ரஸ் சைலிட்) கட்டுப்படுத்துவதாகும்.சிட்ரஸ் மிகவும் பிரபலமான மற்றும் பரவலாக நடித்த தோட்ட மரமாக இருப்பதால், வீட்டு உரிமையாளர்கள் இந்த முக்கியமான போரின் முன் வரிசையில் உள்ளனர். எலுமிச்சை மரத்தை வேப்ப எண்ணெய் பூச்சிக்கொல்லியுடன் கொண்டு, பசுமையாக மேல் மற்றும் அடிப்பகுதிகள் இரண்டும்.தொற்றுநோயின் அளவைப் பொறுத்து 10-14 நாட்களில் நீங்கள் மீண்டும் செய்ய வேண்டியிருக்கலாம்.அச்சு வளர்ச்சிக்கு திரவ செப்பு பூஞ்சைக் கொல்லியுடன் சிகிச்சையளிப்பதன் மூலம் பின்தொடரவும்.",https://www.universityofcalifornia.edu/sites/default/files/CitrusGreening.jpg
17,Peach : Bacterial Spot (பீச்: பாக்டீரியா ஸ்பாட்),"பாக்டீரியா ஸ்பாட் என்பது சாந்தோமோனாஸ் காம்பெஸ்ட்ரிஸ் பி.வி.யால் ஏற்படும் பீச், நெக்டரைன்கள், பாதாமி மற்றும் பிளம் ஆகியவற்றின் முக்கியமான நோயாகும்.ப்ரூனி.இந்த நோயின் அறிகுறிகளில் பழ புள்ளிகள், இலை புள்ளிகள் மற்றும் கிளை கான்கர்கள் ஆகியவை அடங்கும்.பழ அறிகுறிகளில் குழி, விரிசல், கம்மிங் மற்றும் வாட்டர்ஸோக் திசு ஆகியவை அடங்கும், இது பழத்தை பழுப்பு அழுகல், ரைசோபஸ் மற்றும் பிற பூஞ்சை தொற்றுநோய்களுக்கு அதிக வாய்ப்புள்ளது.கடுமையான இலை ஸ்பாட் நோய்த்தொற்றுகள் ஆரம்பகால அழிவை ஏற்படுத்தும்.கடுமையான அழிவு என்பது பழ அளவு குறைகிறது, மேலும் வெயில் மற்றும் பழத்தின் விரிசல்.ஆரம்பகால அழிக்கப்பட்ட மரங்கள் வீரியம் மற்றும் குளிர்கால கடினத்தன்மையில் குறைக்கப்படுகின்றன.","பாக்டீரியா இடத்தின் பழ அறிகுறிகள் பீச் ஸ்கேப்புடன் குழப்பமடையக்கூடும், இது பூஞ்சை கிளாடோஸ்போரியம் கார்போபில்லியம், இருப்பினும் ஸ்கேப் புள்ளிகள் அதிக வட்டமானது, அடர் பழுப்பு/பச்சை நிறமான, தெளிவற்ற தோற்றத்தைக் கொண்டிருக்கின்றன, மற்றும் பழ மேற்பரப்பைக் காட்டாது, இருப்பினும் தோல் விரிசல் ஏற்படலாம்.ஸ்கேப் இலை அறிகுறிகளை ஏற்படுத்தாது, ஆனால் கிளைகளில் புள்ளிகளை ஏற்படுத்தும்.பாக்டீரியா இடத்தின் ஆரம்ப பழ புள்ளிகள் மேலோட்டமாக இருக்கலாம், ஆனால் பள்ளங்களாக உருவாகலாம்.",https://www.gardeningknowhow.com/wp-content/uploads/2016/07/bacterial-spot-peach.jpg
18,Peach : Healthy (பீச்: ஆரோக்கியமான),"பீச் மரங்கள் யு.எஸ்.டி.ஏ மண்டலங்களில் 5 முதல் 8 அல்லது 9 வரை வளர்கின்றன, அவை குள்ள அல்லது நிலையான அளவுகளில் கிடைக்கின்றன, அவை கொல்லைப்புற பழத்தோட்டங்களுக்கு சிறந்த தேர்வாக அமைகின்றன. பெரும்பாலான அலங்காரங்களைப் போல, பீச் மரங்களுக்கு வழக்கமான கத்தரிக்காய், உரமிடுதல் மற்றும் ஆரோக்கியமாகவும், உற்பத்தி செய்யவும் தெளிக்க வேண்டும்.நீர் மற்றும் ஊட்டச்சத்துக்களுக்காக போட்டியிடும் புல் மற்றும் களைகளிலிருந்து உங்கள் மரத்தைச் சுற்றியுள்ள தரையை தெளிவாக வைத்திருங்கள், தாராளமாக தழைக்கூளம்.","ஊட்டச்சத்துக்கள் மற்றும் ஆக்ஸிஜனேற்றங்களால் நிரம்பியுள்ளது.
செரிமானத்திற்கு உதவலாம்.
இதய ஆரோக்கியத்தை மேம்படுத்தலாம்.
உங்கள் சருமத்தை பாதுகாக்கலாம்.
சில வகையான புற்றுநோய்களைத் தடுக்கலாம்.
ஒவ்வாமை அறிகுறிகளைக் குறைக்கலாம்.
பரவலாகக் கிடைக்கிறது மற்றும் உங்கள் உணவில் சேர்க்க எளிதானது.",https://www.tasteofhome.com/wp-content/uploads/2019/06/peaches-shutterstock_297863489-1.jpg
19,Pepper bell : Bacterial Spot (மிளகு மணி: பாக்டீரியா ஸ்பாட்),"பழைய இலைகளின் கீழ் மேற்பரப்பில் சிறிய, பருக்கள் மற்றும் மேல் இலை மேற்பரப்பில் சிறிய நீர் ஊறவைத்த புள்ளிகளாக தோன்றும் இலை புள்ளிகள் பாக்டீரியா இடத்தின் அறிகுறியாகும்.மேரிலாந்தில் இது ஒரு முக்கியமான மிளகு நோய்.இது எப்போதாவது தக்காளியைத் தாக்குகிறது.இறுதியில், இடங்கள் இருண்ட எல்லைகளைக் கொண்ட சாம்பல் முதல் டான் மையங்களை உருவாக்குகின்றன.சூடான, ஈரப்பதமான வானிலையின் போது புண்கள் விரிவடைகின்றன.பின்னர் இலைகள் மஞ்சள் நிறமாக மாறும், பின்னர் பழுப்பு மற்றும் கைவிடலாம்.புண்கள் தண்டுகளிலும் உருவாகலாம்.பழங்கள் உணவுத் தரத்தை பாதிக்காத சிறிய, உயர்த்தப்பட்ட கடினமான இடங்களை உருவாக்குகின்றன.கடுமையாக பாதிக்கப்பட்ட இலைகள் மிளகுத்தூள் சன்ஸ்கால்ட் வீழ்ச்சியடையும்.பாக்டீரியா இலை இடம் மழை தெறிப்பதன் மூலமும், ஈரமான, பாதிக்கப்பட்ட தாவரங்களுடன் வேலை செய்வதன் மூலமும் பரவுகிறது.ஈரமான வானிலையின் போது இந்த நோய் தாவரங்களை அழிக்கக்கூடும்.சூடான, வறண்ட வானிலை இந்த நோயின் பரவலை குறைக்கிறது.இந்த நோய் விதை அல்லது மாற்று அறுவை சிகிச்சையில் வரலாம் மற்றும் பயிர் எச்சம் மற்றும் மண்ணில் மிகைப்படுத்தலாம்.","எதிர்ப்பு வகைகளைத் தேர்ந்தெடுக்கவும்
நோய் இல்லாத விதை மற்றும் மாற்று அறுவை சிகிச்சைகளை வாங்கவும்.
விதைகளை 10% குளோரின் ப்ளீச் கரைசலில் (1 பகுதி ப்ளீச்; 9 பாகங்கள் நீர்) 2 நிமிடங்கள் ஊறவைப்பதன் மூலம் சிகிச்சையளிக்கவும்.விதைகளை நன்கு துவைத்து அவற்றை நடவு செய்வதற்கு முன்பு உலர வைக்கவும்.
வைக்கோல் அல்லது புல் கிளிப்பிங்ஸால் மூடப்பட்ட செய்தித்தாள் போன்ற தடிமனான கரிமப் பொருட்களுடன் ஆழமாக தழைக்கூளம் தாவரங்கள்.
மேல்நிலை நீர்ப்பாசனத்தைத் தவிர்க்கவும்.
சீசனின் முடிவில் மோசமாக பாதிக்கப்பட்ட தாவர பாகங்கள் மற்றும் அனைத்து குப்பைகளையும் அகற்றி நிராகரிக்கவும்.
தொற்றுநோயை மெதுவாக்குவதற்கு ஒவ்வொரு 10-14 நாட்களுக்கும் நிலையான தாமிரத்துடன் (கரிம பூஞ்சைக் கொல்லி) தெளிக்கவும்.
நோய்த்தொற்றுகள் கடுமையானதாக இருந்தால் மிளகுத்தூளை வேறு இடத்திற்கு சுழற்றி, நடவு செய்வதற்கு முன்னர் கருப்பு பிளாஸ்டிக் தழைக்கூளம் அல்லது கருப்பு இயற்கை துணியால் மண்ணை மூடிமறைக்கவும்.",https://extension.umd.edu/sites/default/files/_images/programs/grow_it_eat_it/diseases/BacterialLeafSpot/bacterial_leaf_spot_pepper_plant_l.jpg
20,Pepper bell : Healthy (மிளகு மணி: ஆரோக்கியமான),"பெல் மிளகுத்தூள் நன்கு பணியமர்த்தப்பட்டிருக்கும், ஆனால் ஒருபோதும் மண்ணை சோர்வடையச் செய்ய வேண்டாம்.சுமார் 6 அங்குல ஆழத்தில் மண்ணை ஈரப்பதுவதற்கு தண்ணீர், பின்னர் அதை சிறிது உலர விடுங்கள்.பழ தொகுப்பின் போது, ​​சிறிய மிளகுத்தூள் மலர்களின் இடத்தைப் பெறும்போது, ​​மணிகள் முதிர்ச்சியடையும் போது நீர்ப்பாசனம் மிகவும் முக்கியமானது.சீரான ஈரப்பதம் மிளகுத்தூளை உறுதியாகவும் ஆரோக்கியமாகவும் வைத்திருக்க உதவுகிறது.","சிவப்பு, ஆரஞ்சு மற்றும் மஞ்சள் பெல் மிளகுத்தூள் சிறந்த ஆரோக்கிய நன்மைகளால் நிறைந்துள்ளன - அவை வைட்டமின்களால் நிரம்பியுள்ளன மற்றும் கலோரிகள் குறைவாக உள்ளன!அவை வைட்டமின் ஏ, வைட்டமின் சி மற்றும் பொட்டாசியம் ஆகியவற்றின் சிறந்த மூலமாகும்.பெல் மிளகுத்தூள் ஃபைபர், ஃபோலேட் மற்றும் இரும்பு ஆகியவற்றின் ஆரோக்கியமான அளவையும் கொண்டுள்ளது.",https://www.healthbenefitstimes.com/9/gallery/bell-peppers/Bell-pepper-leaves.jpg
21,Potato : Early Blight (உருளைக்கிழங்கு: ஆரம்பகால ப்ளைட்),"பெரும்பாலான உற்பத்தி பகுதிகளில், ஆரம்பகால ப்ளைட்டின் ஆண்டுதோறும் ஓரளவிற்கு ஏற்படுகிறது.ஆரம்பகால ப்ளைட்டின் தீவிரம் மழை, பனி அல்லது நீர்ப்பாசனத்திலிருந்து ஈரப்பதத்தின் அதிர்வெண்ணைப் பொறுத்தது;பசுமையாக ஊட்டச்சத்து நிலை;மற்றும் சாகுபடி பாதிப்பு. ஆரம்பகால ப்ளைட்டின் முதல் அறிகுறிகள் பழைய (கீழ்) இலைகளில் சிறிய, வட்ட அல்லது ஒழுங்கற்ற, இருண்ட-பழுப்பு நிறத்தில் கருப்பு புள்ளிகளாகத் தோன்றும்.இந்த புள்ளிகள் 3/8 அங்குல விட்டம் வரை விரிவடைந்து படிப்படியாக கோண வடிவமாக மாறக்கூடும். இளம், முழுமையாக விரிவாக்கப்பட்ட இலைகளில் உள்ள புண்கள் பழுப்பு நிற ஸ்பாட் புண்களுடன் குழப்பமடையக்கூடும்.இந்த முதல் புண்கள் தொற்றுநோய்க்குப் பிறகு இரண்டு முதல் மூன்று நாட்களுக்குப் பிறகு தோன்றும், இந்த புண்களின் மேற்பரப்பில் மேலும் ஸ்போரேலேஷன் மூன்று முதல் ஐந்து நாட்களுக்குப் பிறகு நிகழ்கிறது.","ஆரம்பகால ப்ளைட்டின் சிகிச்சையில், நோயை எதிர்க்கும் உருளைக்கிழங்கு வகைகளை நடவு செய்வதன் மூலம் தடுப்பு அடங்கும்;ஆரம்ப முதிர்ச்சியடைந்த வகைகளை விட தாமதமாக முதிர்ச்சியடைந்தது.மேல்நிலை நீர்ப்பாசனத்தைத் தவிர்த்து, தாவரங்களுக்கு இடையில் போதுமான காற்றோட்டத்தை அனுமதிக்கவும், பசுமையாக விரைவில் உலர அனுமதிக்கவும்.",https://www.ag.ndsu.edu/publications/crops/early-blight-in-potato/figure-1-opt.jpeg/@@images/468990cc-77a9-4e29-8779-0eb3e94e0407.jpeg
